GNIS ID,GEOID,Name,Short Name,State,FIPS Class,Latitude,Longitude
516891,21089,Greenup County,Greenup,KY,H1,38.54565,-82.9222747
516892,21091,Hancock County,Hancock,KY,H1,37.8415251,-86.7779293
516893,21093,Hardin County,Hardin,KY,H1,37.6979213,-85.9633718
516894,21095,Harlan County,Harlan,KY,H1,36.8569745,-83.217951
516895,21097,Harrison County,Harrison,KY,H1,38.4418042,-84.3313948
516896,21099,Hart County,Hart,KY,H1,37.2999265,-85.88471
516897,21101,Henderson County,Henderson,KY,H1,37.7957493,-87.5730167
516898,21103,Henry County,Henry,KY,H1,38.4484679,-85.11893
516899,21105,Hickman County,Hickman,KY,H1,36.6781705,-88.9762157
516900,21107,Hopkins County,Hopkins,KY,H1,37.3088202,-87.5408422
516901,21109,Jackson County,Jackson,KY,H1,37.4197769,-84.0057655
516902,21111,Jefferson County,Jefferson,KY,H6,38.1871926,-85.659107
516903,21113,Jessamine County,Jessamine,KY,H1,37.8720199,-84.5809399
516904,21115,Johnson County,Johnson,KY,H1,37.8466394,-82.8315398
516905,21117,Kenton County,Kenton,KY,H1,38.9334631,-84.5333195
516906,21119,Knott County,Knott,KY,H1,37.3540524,-82.9541313
516907,21121,Knox County,Knox,KY,H1,36.890666,-83.8540453
516908,21123,Larue County,Larue,KY,H1,37.5457981,-85.6979139
516909,21125,Laurel County,Laurel,KY,H1,37.1106705,-84.1178003
516910,21127,Lawrence County,Lawrence,KY,H1,38.0678786,-82.7347547
516911,21129,Lee County,Lee,KY,H1,37.5947985,-83.7162763
516912,21131,Leslie County,Leslie,KY,H1,37.0940663,-83.3811399
516913,21133,Letcher County,Letcher,KY,H1,37.1211921,-82.8552823
516914,21135,Lewis County,Lewis,KY,H1,38.5314996,-83.3781291
516915,21137,Lincoln County,Lincoln,KY,H1,37.4553668,-84.6608454
516916,21139,Livingston County,Livingston,KY,H1,37.2096684,-88.3537568
516917,21141,Logan County,Logan,KY,H1,36.8596988,-86.8789382
516918,21143,Lyon County,Lyon,KY,H1,37.0191292,-88.0832827
516919,21151,Madison County,Madison,KY,H1,37.7201841,-84.2779973
516920,21153,Magoffin County,Magoffin,KY,H1,37.7064742,-83.0649145
516921,21155,Marion County,Marion,KY,H1,37.5525344,-85.2696315
516922,21157,Marshall County,Marshall,KY,H1,36.8834466,-88.3293805
516923,21159,Martin County,Martin,KY,H1,37.8015772,-82.5132925
516924,21161,Mason County,Mason,KY,H1,38.5951732,-83.8242467
516925,21145,McCracken County,McCracken,KY,H1,37.0540339,-88.7128
516926,21147,McCreary County,McCreary,KY,H1,36.7371415,-84.4841745
516927,21149,McLean County,McLean,KY,H1,37.52919,-87.2636043
516928,21163,Meade County,Meade,KY,H1,37.9697988,-86.2171547
516929,21165,Menifee County,Menifee,KY,H1,37.941378,-83.5988719
516930,21167,Mercer County,Mercer,KY,H1,37.8110308,-84.8744367
516931,21169,Metcalfe County,Metcalfe,KY,H1,36.9905418,-85.6292511
516932,21171,Monroe County,Monroe,KY,H1,36.7121803,-85.7165196
516933,21173,Montgomery County,Montgomery,KY,H1,38.0335228,-83.913089
516934,21175,Morgan County,Morgan,KY,H1,37.9222809,-83.2588931
516935,21177,Muhlenberg County,Muhlenberg,KY,H1,37.2157923,-87.1420417
516936,21179,Nelson County,Nelson,KY,H1,37.8051313,-85.4659886
516937,21181,Nicholas County,Nicholas,KY,H1,38.3355992,-84.0153301
516938,21183,Ohio County,Ohio,KY,H1,37.4781917,-86.8488902
516939,21185,Oldham County,Oldham,KY,H1,38.3993876,-85.4483629
516940,21187,Owen County,Owen,KY,H1,38.5196361,-84.8281098
516941,21189,Owsley County,Owsley,KY,H1,37.419205,-83.6831119
516942,21191,Pendleton County,Pendleton,KY,H1,38.695623,-84.360276
516943,21193,Perry County,Perry,KY,H1,37.2442933,-83.2214816
516944,21195,Pike County,Pike,KY,H1,37.4690483,-82.3958632
516945,21197,Powell County,Powell,KY,H1,37.8311453,-83.8237746
516946,21199,Pulaski County,Pulaski,KY,H1,37.1039269,-84.5771763
516947,21201,Robertson County,Robertson,KY,H1,38.5188174,-84.0520261
516948,21203,Rockcastle County,Rockcastle,KY,H1,37.3651781,-84.3159414
516949,21205,Rowan County,Rowan,KY,H1,38.196256,-83.421076
516950,21207,Russell County,Russell,KY,H1,36.9910343,-85.0586875
516951,21209,Scott County,Scott,KY,H1,38.291548,-84.5839328
516952,21211,Shelby County,Shelby,KY,H1,38.2154381,-85.1947771
516953,21213,Simpson County,Simpson,KY,H1,36.7419423,-86.5823205
516954,21215,Spencer County,Spencer,KY,H1,38.0325107,-85.3278519
516955,21217,Taylor County,Taylor,KY,H1,37.3664544,-85.3278345
516956,21219,Todd County,Todd,KY,H1,36.8355562,-87.1791533
516957,21221,Trigg County,Trigg,KY,H1,36.8063204,-87.8733714
516958,21223,Trimble County,Trimble,KY,H1,38.6130643,-85.3374295
516959,21225,Union County,Union,KY,H1,37.6583837,-87.9453664
516960,21227,Warren County,Warren,KY,H1,36.9935768,-86.4237994
516961,21229,Washington County,Washington,KY,H1,37.7533786,-85.1747465
516962,21231,Wayne County,Wayne,KY,H1,36.8012652,-84.8286312
516963,21233,Webster County,Webster,KY,H1,37.5184176,-87.683157
516964,21235,Whitley County,Whitley,KY,H1,36.7580733,-84.1451778
516965,21237,Wolfe County,Wolfe,KY,H1,37.7393196,-83.4931752
516966,21239,Woodford County,Woodford,KY,H1,38.0423874,-84.7435939
558027,22051,Jefferson Parish,Jefferson,LA,H1,29.6774521,-90.097767
558039,22053,Jefferson Davis Parish,Jefferson Davis,LA,H1,30.2677129,-92.8141218
558049,22059,LaSalle Parish,LaSalle,LA,H1,31.676786,-92.1604441
558059,22055,Lafayette Parish,Lafayette,LA,H6,30.2068325,-92.0639046
558065,22057,Lafourche Parish,Lafourche,LA,H1,29.5001026,-90.402454
558077,22061,Lincoln Parish,Lincoln,LA,H1,32.6016194,-92.6648872
558083,22063,Livingston Parish,Livingston,LA,H1,30.4401249,-90.727885
558088,22065,Madison Parish,Madison,LA,H1,32.3643723,-91.2426085
558097,22067,Morehouse Parish,Morehouse,LA,H1,32.8202163,-91.8017834
558108,22069,Natchitoches Parish,Natchitoches,LA,H1,31.7233757,-93.0962301
558113,22071,Orleans Parish,Orleans,LA,H6,30.0686434,-89.928129
558114,22073,Ouachita Parish,Ouachita,LA,H1,32.4783925,-92.1549058
558125,22075,Plaquemines Parish,Plaquemines,LA,H1,29.3806648,-89.4819188
558389,22001,Acadia Parish,Acadia,LA,H1,30.2905713,-92.4119751
558397,22003,Allen Parish,Allen,LA,H1,30.6529617,-92.8280586
558403,22005,Ascension Parish,Ascension,LA,H1,30.2036133,-90.9113098
558414,22007,Assumption Parish,Assumption,LA,H1,29.9023766,-91.0607476
558424,22009,Avoyelles Parish,Avoyelles,LA,H1,31.0762976,-92.0014212
558436,22011,Beauregard Parish,Beauregard,LA,H1,30.6485841,-93.3432354
558445,22013,Bienville Parish,Bienville,LA,H1,32.347325,-93.0560591
558453,22015,Bossier Parish,Bossier,LA,H1,32.6784345,-93.6049296
558458,22017,Caddo Parish,Caddo,LA,H1,32.5806972,-93.8824053
558468,22019,Calcasieu Parish,Calcasieu,LA,H1,30.2292936,-93.3580048
558477,22021,Caldwell Parish,Caldwell,LA,H1,32.0923715,-92.1165736
558488,22023,Cameron Parish,Cameron,LA,H1,29.8468684,-93.1989601
558495,22025,Catahoula Parish,Catahoula,LA,H1,31.6661898,-91.8469938
558505,22027,Claiborne Parish,Claiborne,LA,H1,32.82279,-92.9957376
558515,22029,Concordia Parish,Concordia,LA,H1,31.4458587,-91.640043
558521,22031,De Soto Parish,De Soto,LA,H1,32.0554527,-93.7372843
558530,22033,East Baton Rouge Parish,East Baton Rouge,LA,H6,30.5382752,-91.0956486
558534,22035,East Carroll Parish,East Carroll,LA,H1,32.7325138,-91.2349938
558542,22037,East Feliciana Parish,East Feliciana,LA,H1,30.8451083,-91.04549
558551,22039,Evangeline Parish,Evangeline,LA,H1,30.7289286,-92.4059586
558557,22041,Franklin Parish,Franklin,LA,H1,32.1332818,-91.6738319
558567,22043,Grant Parish,Grant,LA,H1,31.5997335,-92.5594867
558576,22045,Iberia Parish,Iberia,LA,H1,29.5135336,-91.8396443
558582,22047,Iberville Parish,Iberville,LA,H1,30.2586177,-91.3494521
558592,22049,Jackson Parish,Jackson,LA,H1,32.3020494,-92.5577812
559449,22077,Pointe Coupee Parish,Pointe Coupee,LA,H1,30.7094908,-91.6008465
559460,22079,Rapides Parish,Rapides,LA,H1,31.1985853,-92.5331932
559472,22081,Red River Parish,Red River,LA,H1,32.0931019,-93.339845
559481,22083,Richland Parish,Richland,LA,H1,32.4177704,-91.7635055
559489,22085,Sabine Parish,Sabine,LA,H1,31.5640377,-93.5547175
559500,22105,Tangipahoa Parish,Tangipahoa,LA,H1,30.6266459,-90.4056627
559509,22107,Tensas Parish,Tensas,LA,H1,32.0017663,-91.3401039
559517,22109,Terrebonne Parish,Terrebonne,LA,H6,29.337521,-90.8377072
559528,22111,Union Parish,Union,LA,H1,32.8318924,-92.3748019
559538,22113,Vermilion Parish,Vermilion,LA,H1,29.8098634,-92.3064566
559548,22115,Vernon Parish,Vernon,LA,H1,31.1083319,-93.184283
559557,22117,Washington Parish,Washington,LA,H1,30.8533584,-90.0405291
559567,22119,Webster Parish,Webster,LA,H1,32.7134618,-93.3350463
559570,22121,West Baton Rouge Parish,West Baton Rouge,LA,H1,30.4636447,-91.3127707
559578,22123,West Carroll Parish,West Carroll,LA,H1,32.7885368,-91.4567599
559584,22125,West Feliciana Parish,West Feliciana,LA,H1,30.8797707,-91.4200251
559594,22127,Winn Parish,Winn,LA,H1,31.9442717,-92.6368615
581286,23001,Androscoggin County,Androscoggin,ME,H1,44.1658484,-70.206445
581287,23003,Aroostook County,Aroostook,ME,H1,46.6588184,-68.5988778
581288,23005,Cumberland County,Cumberland,ME,H1,43.8060821,-70.3302006
581289,23007,Franklin County,Franklin,ME,H1,44.9741567,-70.4440737
581290,23009,Hancock County,Hancock,ME,H1,44.5628868,-68.368208
581291,23011,Kennebec County,Kennebec,ME,H1,44.4091601,-69.7672644
581292,23013,Knox County,Knox,ME,H1,44.0272987,-69.0155475
581293,23015,Lincoln County,Lincoln,ME,H1,43.9977873,-69.5257593
581294,23017,Oxford County,Oxford,ME,H1,44.4997818,-70.7565746
581295,23019,Penobscot County,Penobscot,ME,H1,45.4005123,-68.6494281
581296,23021,Piscataquis County,Piscataquis,ME,H1,45.8373643,-69.2845234
581297,23023,Sagadahoc County,Sagadahoc,ME,H1,43.9117269,-69.839309
581298,23025,Somerset County,Somerset,ME,H1,45.5138566,-69.9588145
581299,23027,Waldo County,Waldo,ME,H1,44.4852469,-69.1218808
581300,23029,Washington County,Washington,ME,H1,44.9694591,-67.6090595
581301,23031,York County,York,ME,H1,43.4292258,-70.6701465
592947,24041,Talbot County,Talbot,MD,H1,38.7491002,-76.1786171
593907,24029,Kent County,Kent,MD,H1,39.2356039,-76.0958206
595737,24011,Caroline County,Caroline,MD,H1,38.8717218,-75.831601
596089,24035,Queen Anne's County,Queen Anne's,MD,H1,39.0376284,-76.085036
596115,24015,Cecil County,Cecil,MD,H1,39.5624203,-75.948107
596495,24019,Dorchester County,Dorchester,MD,H1,38.422608,-76.0833253
596907,24039,Somerset County,Somerset,MD,H1,38.0800661,-75.8534706
606927,25001,Barnstable County,Barnstable,MA,H1,41.7734493,-70.2381375
606928,25003,Berkshire County,Berkshire,MA,H4,42.3706755,-73.206413
606929,25005,Bristol County,Bristol,MA,H1,41.7570887,-71.0885015
606930,25007,Dukes County,Dukes,MA,H1,41.3887747,-70.6987716
606931,25009,Essex County,Essex,MA,H4,42.6389156,-70.8679197
606932,25011,Franklin County,Franklin,MA,H4,42.5831152,-72.5918577
606933,25013,Hampden County,Hampden,MA,H4,42.135115,-72.6316486
606934,25015,Hampshire County,Hampshire,MA,H4,42.3401556,-72.6637862
606935,25017,Middlesex County,Middlesex,MA,H4,42.4855368,-71.391744
606936,25019,Nantucket County,Nantucket,MA,H4,41.3012406,-70.1281132
606937,25021,Norfolk County,Norfolk,MA,H1,42.1709805,-71.1838291
606938,25023,Plymouth County,Plymouth,MA,H1,41.9874354,-70.7370758
606939,25025,Suffolk County,Suffolk,MA,H4,42.34869,-70.9856053
606940,25027,Worcester County,Worcester,MA,H4,42.3513946,-71.907727
63755,05001,Arkansas County,Arkansas,AR,H1,34.2891871,-91.374222
63756,05003,Ashley County,Ashley,AR,H1,33.1912047,-91.7684539
63757,05011,Bradley County,Bradley,AR,H1,33.4664257,-92.1623595
63758,05013,Calhoun County,Calhoun,AR,H1,33.5580688,-92.5030229
63759,05021,Clay County,Clay,AR,H1,36.368346,-90.4173718
63760,05025,Cleveland County,Cleveland,AR,H1,33.898373,-92.1851418
63761,05027,Columbia County,Columbia,AR,H1,33.2142936,-93.2273387
659447,27003,Anoka County,Anoka,MN,H1,45.273243,-93.2464687
659448,27005,Becker County,Becker,MN,H1,46.9346534,-95.673917
659449,27007,Beltrami County,Beltrami,MN,H1,47.9737722,-94.9376157
659450,27009,Benton County,Benton,MN,H1,45.6991359,-93.9988298
659451,27011,Big Stone County,Big Stone,MN,H1,45.4261064,-96.4109475
659452,27013,Blue Earth County,Blue Earth,MN,H1,44.0345852,-94.0670299
659453,27015,Brown County,Brown,MN,H1,44.2421397,-94.7275713
659454,27017,Carlton County,Carlton,MN,H1,46.5923797,-92.6770512
659455,27019,Carver County,Carver,MN,H1,44.8206846,-93.802599
659456,27021,Cass County,Cass,MN,H1,46.9495991,-94.3253499
659457,27023,Chippewa County,Chippewa,MN,H1,45.0223549,-95.5666809
659458,27025,Chisago County,Chisago,MN,H1,45.5024731,-92.9083422
659459,27027,Clay County,Clay,MN,H1,46.8923491,-96.4906558
659460,27029,Clearwater County,Clearwater,MN,H1,47.577769,-95.3789968
659461,27031,Cook County,Cook,MN,H1,47.7266725,-90.3859866
659462,27033,Cottonwood County,Cottonwood,MN,H1,44.0071075,-95.181153
659463,27035,Crow Wing County,Crow Wing,MN,H1,46.4823738,-94.070878
659464,27037,Dakota County,Dakota,MN,H1,44.6718946,-93.0654406
659465,27039,Dodge County,Dodge,MN,H1,44.0225947,-92.862092
659466,27041,Douglas County,Douglas,MN,H1,45.9337458,-95.4535006
659467,27043,Faribault County,Faribault,MN,H1,43.6739283,-93.9479993
659468,27045,Fillmore County,Fillmore,MN,H1,43.6740047,-92.0901755
659469,27047,Freeborn County,Freeborn,MN,H1,43.6738442,-93.3488159
659470,27049,Goodhue County,Goodhue,MN,H1,44.4096874,-92.7229011
659471,27051,Grant County,Grant,MN,H1,45.9340473,-96.0121829
659472,27053,Hennepin County,Hennepin,MN,H1,45.004566,-93.4769672
659473,27055,Houston County,Houston,MN,H1,43.671444,-91.4928319
659474,27057,Hubbard County,Hubbard,MN,H1,47.1086322,-94.916619
659475,27059,Isanti County,Isanti,MN,H1,45.5614906,-93.2951633
659476,27061,Itasca County,Itasca,MN,H1,47.5095165,-93.6319628
659477,27063,Jackson County,Jackson,MN,H1,43.6741733,-95.154113
659478,27065,Kanabec County,Kanabec,MN,H1,45.9452191,-93.2934676
659479,27067,Kandiyohi County,Kandiyohi,MN,H1,45.1523997,-95.0047439
659480,27069,Kittson County,Kittson,MN,H1,48.7766693,-96.782796
659481,27071,Koochiching County,Koochiching,MN,H1,48.2454637,-93.7833744
659482,27073,Lac qui Parle County,Lac qui Parle,MN,H1,44.9954874,-96.1734783
659483,27077,Lake of the Woods County,Lake of the Woods,MN,H1,48.7712789,-94.9045317
659484,27075,Lake County,Lake,MN,H1,47.5232214,-91.4088291
659485,27079,Le Sueur County,Le Sueur,MN,H1,44.3714428,-93.730115
659486,27081,Lincoln County,Lincoln,MN,H1,44.4125964,-96.2670873
659487,27083,Lyon County,Lyon,MN,H1,44.4134916,-95.8389749
659488,27087,Mahnomen County,Mahnomen,MN,H1,47.325236,-95.8090496
659489,27089,Marshall County,Marshall,MN,H1,48.3581268,-96.3684757
659490,27091,Martin County,Martin,MN,H1,43.6743621,-94.5510703
659491,27085,McLeod County,McLeod,MN,H1,44.8235591,-94.2724356
659492,27093,Meeker County,Meeker,MN,H1,45.1231107,-94.527336
659493,27095,Mille Lacs County,Mille Lacs,MN,H1,45.938046,-93.6300951
659494,27097,Morrison County,Morrison,MN,H1,46.0126177,-94.2684153
659495,27099,Mower County,Mower,MN,H1,43.671501,-92.7524899
659496,27101,Murray County,Murray,MN,H1,44.0221211,-95.7632769
659497,27103,Nicollet County,Nicollet,MN,H1,44.3498594,-94.2474503
659498,27105,Nobles County,Nobles,MN,H1,43.6742398,-95.7533864
659499,27107,Norman County,Norman,MN,H1,47.3264762,-96.4552777
659500,27109,Olmsted County,Olmsted,MN,H1,44.0037834,-92.4017876
659501,27111,Otter Tail County,Otter Tail,MN,H1,46.4088216,-95.7080447
659502,27113,Pennington County,Pennington,MN,H1,48.0662266,-96.0367078
659503,27115,Pine County,Pine,MN,H1,46.1207639,-92.7412817
659504,27117,Pipestone County,Pipestone,MN,H1,44.022996,-96.2586461
659505,27119,Polk County,Polk,MN,H1,47.7738535,-96.4018033
659506,27121,Pope County,Pope,MN,H1,45.5860253,-95.4444976
659507,27123,Ramsey County,Ramsey,MN,H1,45.0171107,-93.0995677
659508,27125,Red Lake County,Red Lake,MN,H1,47.8716944,-96.0953034
659509,27127,Redwood County,Redwood,MN,H1,44.4036612,-95.2538342
659510,27129,Renville County,Renville,MN,H1,44.726814,-94.9471432
659511,27131,Rice County,Rice,MN,H1,44.3542665,-93.2966786
659512,27133,Rock County,Rock,MN,H1,43.6746306,-96.2532074
659513,27135,Roseau County,Roseau,MN,H1,48.775147,-95.810806
659514,27139,Scott County,Scott,MN,H1,44.6485067,-93.5358923
659515,27141,Sherburne County,Sherburne,MN,H1,45.4439598,-93.7745949
659516,27143,Sibley County,Sibley,MN,H1,44.5794793,-94.2321387
659517,27145,Stearns County,Stearns,MN,H1,45.5521397,-94.6130328
659518,27147,Steele County,Steele,MN,H1,44.0223365,-93.2260822
659519,27149,Stevens County,Stevens,MN,H1,45.586139,-96.0002648
659520,27151,Swift County,Swift,MN,H1,45.282731,-95.6814805
659521,27153,Todd County,Todd,MN,H1,46.0706266,-94.8976027
659522,27155,Traverse County,Traverse,MN,H1,45.7721845,-96.4716414
659523,27157,Wabasha County,Wabasha,MN,H1,44.2842948,-92.2302548
659524,27159,Wadena County,Wadena,MN,H1,46.5857542,-94.9694324
659525,27161,Waseca County,Waseca,MN,H1,44.0221237,-93.5872832
659526,27163,Washington County,Washington,MN,H1,45.0388947,-92.8838138
659527,27165,Watonwan County,Watonwan,MN,H1,43.9784279,-94.6140606
659528,27167,Wilkin County,Wilkin,MN,H1,46.3570753,-96.4683402
659529,27169,Winona County,Winona,MN,H1,43.98685,-91.779157
659530,27171,Wright County,Wright,MN,H1,45.1739308,-93.9630668
659531,27173,Yellow Medicine County,Yellow Medicine,MN,H1,44.7162497,-95.8683594
662850,27137,Saint Louis County,St. Louis,MN,H1,47.5898679,-92.4614887
663198,27001,Aitkin County,Aitkin,MN,H1,46.6081925,-93.415506
66845,05019,Clark County,Clark,AR,H1,34.050926,-93.1763506
66846,05029,Conway County,Conway,AR,H1,35.262377,-92.7014641
66847,05031,Craighead County,Craighead,AR,H1,35.8308078,-90.6328538
66848,05037,Cross County,Cross,AR,H1,35.2957359,-90.7711518
66849,05039,Dallas County,Dallas,AR,H1,33.9698896,-92.6543986
66850,05041,Desha County,Desha,AR,H1,33.8309808,-91.2549721
66851,05043,Drew County,Drew,AR,H1,33.5894215,-91.7199569
66852,05045,Faulkner County,Faulkner,AR,H1,35.1470326,-92.3320302
66853,05047,Franklin County,Franklin,AR,H1,35.5123698,-93.8905682
66854,05049,Fulton County,Fulton,AR,H1,36.3816638,-91.8182453
66855,05051,Garland County,Garland,AR,H1,34.5767147,-93.1504001
66856,05053,Grant County,Grant,AR,H1,34.2900397,-92.4236452
66857,05055,Greene County,Greene,AR,H1,36.1176801,-90.5590571
66858,05057,Hempstead County,Hempstead,AR,H1,33.7353773,-93.6684169
66859,05059,Hot Spring County,Hot Spring,AR,H1,34.3176538,-92.9461314
66860,05065,Izard County,Izard,AR,H1,36.0948499,-91.9134145
66861,05067,Jackson County,Jackson,AR,H1,35.5992045,-91.2145371
66862,05069,Jefferson County,Jefferson,AR,H1,34.268298,-91.9303702
66863,05071,Johnson County,Johnson,AR,H1,35.5696543,-93.4600881
66864,05073,Lafayette County,Lafayette,AR,H1,33.2416316,-93.6070117
66865,05075,Lawrence County,Lawrence,AR,H1,36.0412352,-91.1070069
66866,05077,Lee County,Lee,AR,H1,34.7804377,-90.7807979
66872,05061,Howard County,Howard,AR,H1,34.0888313,-93.9935743
66873,05079,Lincoln County,Lincoln,AR,H1,33.9570298,-91.7344181
66874,05081,Little River County,Little River,AR,H1,33.7009206,-94.2352429
66975,05015,Carroll County,Carroll,AR,H1,36.3410707,-93.5381608
66983,05023,Cleburne County,Cleburne,AR,H1,35.5381795,-92.0267158
67102,05125,Saline County,Saline,AR,H1,34.646658,-92.6766097
69160,05017,Chicot County,Chicot,AR,H1,33.2670049,-91.2936752
69161,05033,Crawford County,Crawford,AR,H1,35.5880805,-94.2428533
69162,05035,Crittenden County,Crittenden,AR,H1,35.2056316,-90.3078396
69163,05063,Independence County,Independence,AR,H1,35.7415863,-91.5696844
69164,05085,Lonoke County,Lonoke,AR,H1,34.7542675,-91.8887835
69165,05087,Madison County,Madison,AR,H1,36.0109731,-93.7245732
69166,05091,Miller County,Miller,AR,H1,33.3124507,-93.8920784
69167,05095,Monroe County,Monroe,AR,H1,34.6778386,-91.2039154
69168,05097,Montgomery County,Montgomery,AR,H1,34.5389124,-93.6595313
69169,05099,Nevada County,Nevada,AR,H1,33.6639869,-93.3071536
69170,05103,Ouachita County,Ouachita,AR,H1,33.5933681,-92.8819231
69171,05105,Perry County,Perry,AR,H1,34.947549,-92.9312473
69172,05107,Phillips County,Phillips,AR,H1,34.4274878,-90.8488188
69173,05109,Pike County,Pike,AR,H1,34.1635134,-93.6563861
69174,05111,Poinsett County,Poinsett,AR,H1,35.5740408,-90.6629483
69175,05113,Polk County,Polk,AR,H1,34.4857614,-94.2281751
69176,05117,Prairie County,Prairie,AR,H1,34.8297962,-91.5527841
69177,05119,Pulaski County,Pulaski,AR,H1,34.7700448,-92.3120259
69178,05121,Randolph County,Randolph,AR,H1,36.3414979,-91.0275992
69179,05127,Scott County,Scott,AR,H1,34.8607023,-94.0632738
69180,05129,Searcy County,Searcy,AR,H1,35.910932,-92.6994833
69181,05131,Sebastian County,Sebastian,AR,H1,35.1989319,-94.2743069
69182,05133,Sevier County,Sevier,AR,H1,33.9972362,-94.2412844
69183,05135,Sharp County,Sharp,AR,H1,36.1612506,-91.4797787
695726,28001,Adams County,Adams,MS,H1,31.4829429,-91.3534983
695727,28005,Amite County,Amite,MS,H1,31.1743965,-90.8044315
695728,28007,Attala County,Attala,MS,H1,33.0862935,-89.5815416
695729,28009,Benton County,Benton,MS,H1,34.8172865,-89.1884755
695730,28011,Bolivar County,Bolivar,MS,H1,33.7970684,-90.8805692
695731,28013,Calhoun County,Calhoun,MS,H1,33.93645,-89.3364452
695732,28015,Carroll County,Carroll,MS,H1,33.4485259,-89.9201977
695733,28017,Chickasaw County,Chickasaw,MS,H1,33.9207999,-88.9478638
695734,28019,Choctaw County,Choctaw,MS,H1,33.3473071,-89.2483812
695735,28021,Claiborne County,Claiborne,MS,H1,31.9736926,-90.9118133
695736,28023,Clarke County,Clarke,MS,H1,32.0414017,-88.6894044
695737,28025,Clay County,Clay,MS,H1,33.6556666,-88.7815762
695738,28027,Coahoma County,Coahoma,MS,H1,34.2300109,-90.6017224
695739,28029,Copiah County,Copiah,MS,H1,31.8692374,-90.4487987
695740,28031,Covington County,Covington,MS,H1,31.6332182,-89.5526288
695741,28033,DeSoto County,DeSoto,MS,H1,34.8753522,-89.9911237
695742,28035,Forrest County,Forrest,MS,H1,31.1888694,-89.2578598
695743,28037,Franklin County,Franklin,MS,H1,31.4771453,-90.8978501
695744,28039,George County,George,MS,H1,30.8626068,-88.6440346
695745,28041,Greene County,Greene,MS,H1,31.2142248,-88.6391629
695746,28043,Grenada County,Grenada,MS,H1,33.7699539,-89.8020062
695747,28047,Harrison County,Harrison,MS,H1,30.4160497,-89.0816427
695748,28049,Hinds County,Hinds,MS,H1,32.266702,-90.4428211
695749,28051,Holmes County,Holmes,MS,H1,33.1235145,-90.0920506
695750,28053,Humphreys County,Humphreys,MS,H1,33.1286973,-90.526621
695751,28055,Issaquena County,Issaquena,MS,H1,32.7413879,-90.9892107
695752,28057,Itawamba County,Itawamba,MS,H1,34.2799867,-88.3613228
695753,28059,Jackson County,Jackson,MS,H1,30.4628876,-88.6228416
695754,28061,Jasper County,Jasper,MS,H1,32.0191481,-89.1188818
695755,28063,Jefferson County,Jefferson,MS,H1,31.7342054,-91.0371787
695756,28065,Jefferson Davis County,Jefferson Davis,MS,H1,31.5696411,-89.8230024
695757,28067,Jones County,Jones,MS,H1,31.6225679,-89.1687894
695758,28069,Kemper County,Kemper,MS,H1,32.7545579,-88.6411594
695759,28071,Lafayette County,Lafayette,MS,H1,34.3567578,-89.4849193
695760,28073,Lamar County,Lamar,MS,H1,31.206033,-89.5086725
695761,28075,Lauderdale County,Lauderdale,MS,H1,32.4042862,-88.6625415
695762,28077,Lawrence County,Lawrence,MS,H1,31.5502158,-90.1069712
695763,28079,Leake County,Leake,MS,H1,32.753517,-89.5240158
695764,28081,Lee County,Lee,MS,H1,34.2898881,-88.6804161
695765,28083,Leflore County,Leflore,MS,H1,33.5505241,-90.3010647
695766,28085,Lincoln County,Lincoln,MS,H1,31.5323844,-90.4539712
695767,28087,Lowndes County,Lowndes,MS,H1,33.4729093,-88.4433135
695768,28089,Madison County,Madison,MS,H1,32.6347103,-90.0337143
695769,28091,Marion County,Marion,MS,H1,31.2308171,-89.822443
695770,28093,Marshall County,Marshall,MS,H1,34.7622655,-89.5030564
695771,28095,Monroe County,Monroe,MS,H1,33.8922415,-88.4804669
695772,28099,Neshoba County,Neshoba,MS,H1,32.7534966,-89.1175728
695773,28101,Newton County,Newton,MS,H1,32.4002581,-89.1187848
695774,28103,Noxubee County,Noxubee,MS,H1,33.1101128,-88.5698162
695775,28105,Oktibbeha County,Oktibbeha,MS,H1,33.4249531,-88.8793052
695776,28107,Panola County,Panola,MS,H1,34.3639351,-89.9505673
695777,28109,Pearl River County,Pearl River,MS,H1,30.7687105,-89.5897506
695778,28111,Perry County,Perry,MS,H1,31.1720243,-88.9923283
695779,28117,Prentiss County,Prentiss,MS,H1,34.6182875,-88.5200953
695780,28119,Quitman County,Quitman,MS,H1,34.2514096,-90.2891245
695781,28121,Rankin County,Rankin,MS,H1,32.2641244,-89.9457981
695782,28123,Scott County,Scott,MS,H1,32.4063799,-89.537638
695783,28125,Sharkey County,Sharkey,MS,H1,32.8797231,-90.8132149
695784,28127,Simpson County,Simpson,MS,H1,31.913172,-89.9194881
695785,28129,Smith County,Smith,MS,H1,32.0176929,-89.5066775
695786,28131,Stone County,Stone,MS,H1,30.7899516,-89.1177102
695787,28133,Sunflower County,Sunflower,MS,H1,33.6023129,-90.5886186
695788,28135,Tallahatchie County,Tallahatchie,MS,H1,33.9504748,-90.1732642
695789,28137,Tate County,Tate,MS,H1,34.6503253,-89.9447795
695790,28139,Tippah County,Tippah,MS,H1,34.7684002,-88.908898
695791,28141,Tishomingo County,Tishomingo,MS,H1,34.7404338,-88.2393231
695792,28143,Tunica County,Tunica,MS,H1,34.6506753,-90.3750108
695793,28145,Union County,Union,MS,H1,34.4904742,-89.0038569
