GEOID,Short Name,Full Name,State,DMA Code,Time Zone,FIPS Class
49027,Millard,Millard County,UT,770,America/Denver,H1
49029,Morgan,Morgan County,UT,770,America/Denver,H1
49031,Piute,Piute County,UT,770,America/Denver,H1
49033,Rich,Rich County,UT,770,America/Denver,H1
49035,Salt Lake,Salt Lake County,UT,770,America/Denver,H1
49037,San Juan,San Juan County,UT,770,America/Denver,H1
49039,Sanpete,Sanpete County,UT,770,America/Denver,H1
49041,Sevier,Sevier County,UT,770,America/Denver,H1
49043,Summit,Summit County,UT,770,America/Denver,H1
49045,Tooele,Tooele County,UT,770,America/Denver,H1
49047,Uintah,Uintah County,UT,770,America/Denver,H1
49049,Utah,Utah County,UT,770,America/Denver,H1
49051,Wasatch,Wasatch County,UT,770,America/Denver,H1
49053,Washington,Washington County,UT,770,America/Denver,H1
49055,Wayne,Wayne County,UT,770,America/Denver,H1
49057,Weber,Weber County,UT,770,America/Denver,H1
49023,Juab,Juab County,UT,770,America/Denver,H1
49003,Box Elder,Box Elder County,UT,770,America/Denver,H1
50001,Addison,Addison County,VT,523,America/New_York,H1
50003,Bennington,Bennington County,VT,532,America/New_York,H1
50005,Caledonia,Caledonia County,VT,523,America/New_York,H1
50007,Chittenden,Chittenden County,VT,523,America/New_York,H1
50009,Essex,Essex County,VT,523,America/New_York,H1
50011,Franklin,Franklin County,VT,523,America/New_York,H1
50013,Grand Isle,Grand Isle County,VT,523,America/New_York,H1
50015,Lamoille,Lamoille County,VT,523,America/New_York,H1
50017,Orange,Orange County,VT,523,America/New_York,H1
50019,Orleans,Orleans County,VT,523,America/New_York,H1
50021,Rutland,Rutland County,VT,523,America/New_York,H1
50023,Washington,Washington County,VT,523,America/New_York,H1
50025,Windham,Windham County,VT,506,America/New_York,H1
50027,Windsor,Windsor County,VT,523,America/New_York,H1
51001,Accomack,Accomack County,VA,544,America/New_York,H1
51009,Amherst,Amherst County,VA,573,America/New_York,H1
51013,Arlington,Arlington County,VA,511,America/New_York,H1
51015,Augusta,Augusta County,VA,569,America/New_York,H1
51033,Caroline,Caroline County,VA,556,America/New_York,H1
51035,Carroll,Carroll County,VA,573,America/New_York,H1
51036,Charles City,Charles City County,VA,556,America/New_York,H1
51041,Chesterfield,Chesterfield County,VA,556,America/New_York,H1
51057,Essex,Essex County,VA,556,America/New_York,H1
51059,Fairfax,Fairfax County,VA,511,America/New_York,H1
51061,Fauquier,Fauquier County,VA,511,America/New_York,H1
51069,Frederick,Frederick County,VA,511,America/New_York,H1
51073,Gloucester,Gloucester County,VA,544,America/New_York,H1
51079,Greene,Greene County,VA,584,America/New_York,H1
51085,Hanover,Hanover County,VA,556,America/New_York,H1
51087,Henrico,Henrico County,VA,556,America/New_York,H1
51095,James City,James City County,VA,544,America/New_York,H1
51097,King and Queen,King and Queen County,VA,556,America/New_York,H1
51099,King George,King George County,VA,511,America/New_York,H1
51101,King William,King William County,VA,556,America/New_York,H1
51103,Lancaster,Lancaster County,VA,556,America/New_York,H1
51107,Loudoun,Loudoun County,VA,511,America/New_York,H1
51115,Mathews,Mathews County,VA,544,America/New_York,H1
51119,Middlesex,Middlesex County,VA,556,America/New_York,H1
51127,New Kent,New Kent County,VA,556,America/New_York,H1
51131,Northampton,Northampton County,VA,544,America/New_York,H1
51133,Northumberland,Northumberland County,VA,556,America/New_York,H1
51143,Pittsylvania,Pittsylvania County,VA,573,America/New_York,H1
51149,Prince George,Prince George County,VA,556,America/New_York,H1
51153,Prince William,Prince William County,VA,511,America/New_York,H1
51159,Richmond,Richmond County,VA,556,America/New_York,H1
51161,Roanoke,Roanoke County,VA,573,America/New_York,H1
51163,Rockbridge,Rockbridge County,VA,573,America/New_York,H1
51175,Southampton,Southampton County,VA,544,America/New_York,H1
51177,Spotsylvania,Spotsylvania County,VA,511,America/New_York,H1
51179,Stafford,Stafford County,VA,511,America/New_York,H1
51181,Surry,Surry County,VA,544,America/New_York,H1
51193,Westmoreland,Westmoreland County,VA,511,America/New_York,H1
51199,York,York County,VA,544,America/New_York,H1
51165,Rockingham,Rockingham County,VA,569,America/New_York,H1
51111,Lunenburg,Lunenburg County,VA,556,America/New_York,H1
51147,Prince Edward,Prince Edward County,VA,556,America/New_York,H1
51037,Charlotte,Charlotte County,VA,573,America/New_York,H1
51135,Nottoway,Nottoway County,VA,556,America/New_York,H1
51025,Brunswick,Brunswick County,VA,556,America/New_York,H1
51065,Fluvanna,Fluvanna County,VA,584,America/New_York,H1
51049,Cumberland,Cumberland County,VA,556,America/New_York,H1
51063,Floyd,Floyd County,VA,573,America/New_York,H1
51067,Franklin,Franklin County,VA,573,America/New_York,H1
51071,Giles,Giles County,VA,573,America/New_York,H1
51113,Madison,Madison County,VA,584,America/New_York,H1
51021,Bland,Bland County,VA,573,America/New_York,H1
51109,Louisa,Louisa County,VA,556,America/New_York,H1
51137,Orange,Orange County,VA,584,America/New_York,H1
51105,Lee,Lee County,VA,531,America/New_York,H1
51195,Wise,Wise County,VA,531,America/New_York,H1
51083,Halifax,Halifax County,VA,573,America/New_York,H1
51011,Appomattox,Appomattox County,VA,573,America/New_York,H1
51051,Dickenson,Dickenson County,VA,531,America/New_York,H1
51027,Buchanan,Buchanan County,VA,531,America/New_York,H1
51167,Russell,Russell County,VA,531,America/New_York,H1
51185,Tazewell,Tazewell County,VA,559,America/New_York,H1
51007,Amelia,Amelia County,VA,556,America/New_York,H1
51047,Culpeper,Culpeper County,VA,511,America/New_York,H1
51141,Patrick,Patrick County,VA,518,America/New_York,H1
51169,Scott,Scott County,VA,531,America/New_York,H1
51191,Washington,Washington County,VA,531,America/New_York,H1
51510,Alexandria City,City of Alexandria,VA,511,America/New_York,C7
51520,Bristol City,City of Bristol,VA,531,America/New_York,C7
51530,Buena Vista City,City of Buena Vista,VA,573,America/New_York,C7
51570,Colonial Heights City,City of Colonial Heights,VA,556,America/New_York,C7
51590,Danville City,City of Danville,VA,573,America/New_York,C7
51595,Emporia City,City of Emporia,VA,,America/New_York,C7
51610,Falls Church City,City of Falls Church,VA,511,America/New_York,C7
51620,Franklin City,City of Franklin,VA,544,America/New_York,C7
51630,Fredericksburg City,City of Fredericksburg,VA,511,America/New_York,C7
51640,Galax City,City of Galax,VA,573,America/New_York,C7
51670,Hopewell City,City of Hopewell,VA,556,America/New_York,C7
51680,Lynchburg City,City of Lynchburg,VA,573,America/New_York,C7
51683,Manassas City,City of Manassas,VA,511,America/New_York,C7
51685,Manassas Park City,City of Manassas Park,VA,511,America/New_York,C7
51720,Norton City,City of Norton,VA,531,America/New_York,C7
51730,Petersburg City,City of Petersburg,VA,556,America/New_York,C7
51735,Poquoson City,City of Poquoson,VA,544,America/New_York,C7
51750,Radford City,City of Radford,VA,573,America/New_York,C7
51770,Roanoke City,City of Roanoke,VA,573,America/New_York,C7
51820,Waynesboro City,City of Waynesboro,VA,569,America/New_York,C7
51650,Hampton City,City of Hampton,VA,544,America/New_York,C7
51700,Newport News City,City of Newport News,VA,544,America/New_York,C7
51740,Portsmouth City,City of Portsmouth,VA,544,America/New_York,C7
51710,Norfolk City,City of Norfolk,VA,544,America/New_York,C7
51550,Chesapeake City,City of Chesapeake,VA,544,America/New_York,C7
51810,Virginia Beach City,City of Virginia Beach,VA,544,America/New_York,C7
51800,Suffolk City,City of Suffolk,VA,544,America/New_York,C7
51660,Harrisonburg City,City of Harrisonburg,VA,569,America/New_York,C7
51139,Page,Page County,VA,511,America/New_York,H1
51173,Smyth,Smyth County,VA,531,America/New_York,H1
51117,Mecklenburg,Mecklenburg County,VA,560,America/New_York,H1
51125,Nelson,Nelson County,VA,573,America/New_York,H1
51081,Greensville,Greensville County,VA,556,America/New_York,H1
51077,Grayson,Grayson County,VA,573,America/New_York,H1
51197,Wythe,Wythe County,VA,573,America/New_York,H1
51155,Pulaski,Pulaski County,VA,573,America/New_York,H1
51029,Buckingham,Buckingham County,VA,556,America/New_York,H1
51089,Henry,Henry County,VA,573,America/New_York,H1
53029,Island,Island County,WA,819,America/Los_Angeles,H1
53013,Columbia,Columbia County,WA,881,America/Los_Angeles,H1
53049,Pacific,Pacific County,WA,819,America/Los_Angeles,H1
53069,Wahkiakum,Wahkiakum County,WA,820,America/Los_Angeles,H1
53005,Benton,Benton County,WA,810,America/Los_Angeles,H1
53043,Lincoln,Lincoln County,WA,881,America/Los_Angeles,H1
53015,Cowlitz,Cowlitz County,WA,820,America/Los_Angeles,H1
53051,Pend Oreille,Pend Oreille County,WA,881,America/Los_Angeles,H1
53053,Pierce,Pierce County,WA,819,America/Los_Angeles,H1
53039,Klickitat,Klickitat County,WA,820,America/Los_Angeles,H1
53059,Skamania,Skamania County,WA,820,America/Los_Angeles,H1
53045,Mason,Mason County,WA,819,America/Los_Angeles,H1
53061,Snohomish,Snohomish County,WA,819,America/Los_Angeles,H1
53035,Kitsap,Kitsap County,WA,819,America/Los_Angeles,H1
53073,Whatcom,Whatcom County,WA,819,America/Los_Angeles,H1
53063,Spokane,Spokane County,WA,881,America/Los_Angeles,H1
53067,Thurston,Thurston County,WA,819,America/Los_Angeles,H1
53009,Clallam,Clallam County,WA,819,America/Los_Angeles,H1
53057,Skagit,Skagit County,WA,819,America/Los_Angeles,H1
53001,Adams,Adams County,WA,881,America/Los_Angeles,H1
53017,Douglas,Douglas County,WA,819,America/Los_Angeles,H1
53071,Walla Walla,Walla Walla County,WA,810,America/Los_Angeles,H1
53011,Clark,Clark County,WA,820,America/Los_Angeles,H1
53019,Ferry,Ferry County,WA,881,America/Los_Angeles,H1
53021,Franklin,Franklin County,WA,810,America/Los_Angeles,H1
53027,Grays Harbor,Grays Harbor County,WA,819,America/Los_Angeles,H1
53025,Grant,Grant County,WA,881,America/Los_Angeles,H1
53037,Kittitas,Kittitas County,WA,810,America/Los_Angeles,H1
53041,Lewis,Lewis County,WA,819,America/Los_Angeles,H1
53047,Okanogan,Okanogan County,WA,881,America/Los_Angeles,H1
53077,Yakima,Yakima County,WA,810,America/Los_Angeles,H1
53065,Stevens,Stevens County,WA,881,America/Los_Angeles,H1
53055,San Juan,San Juan County,WA,819,America/Los_Angeles,H1
53007,Chelan,Chelan County,WA,819,America/Los_Angeles,H1
53033,King,King County,WA,819,America/Los_Angeles,H1
53031,Jefferson,Jefferson County,WA,819,America/Los_Angeles,H1
53023,Garfield,Garfield County,WA,881,America/Los_Angeles,H1
53075,Whitman,Whitman County,WA,881,America/Los_Angeles,H1
53003,Asotin,Asotin County,WA,881,America/Los_Angeles,H1
54003,Berkeley,Berkeley County,WV,511,America/New_York,H1
54005,Boone,Boone County,WV,564,America/New_York,H1
54007,Braxton,Braxton County,WV,564,America/New_York,H1
54011,Cabell,Cabell County,WV,564,America/New_York,H1
54015,Clay,Clay County,WV,564,America/New_York,H1
54037,Jefferson,Jefferson County,WV,511,America/New_York,H1
54039,Kanawha,Kanawha County,WV,564,America/New_York,H1
54041,Lewis,Lewis County,WV,598,America/New_York,H1
54043,Lincoln,Lincoln County,WV,564,America/New_York,H1
54045,Logan,Logan County,WV,564,America/New_York,H1
54059,Mingo,Mingo County,WV,564,America/New_York,H1
54061,Monongalia,Monongalia County,WV,508,America/New_York,H1
54067,Nicholas,Nicholas County,WV,564,America/New_York,H1
54071,Pendleton,Pendleton County,WV,569,America/New_York,H1
54075,Pocahontas,Pocahontas County,WV,573,America/New_York,H1
54079,Putnam,Putnam County,WV,564,America/New_York,H1
54081,Raleigh,Raleigh County,WV,559,America/New_York,H1
54083,Randolph,Randolph County,WV,598,America/New_York,H1
54087,Roane,Roane County,WV,564,America/New_York,H1
54099,Wayne,Wayne County,WV,564,America/New_York,H1
54101,Webster,Webster County,WV,598,America/New_York,H1
54109,Wyoming,Wyoming County,WV,559,America/New_York,H1
54025,Greenbrier,Greenbrier County,WV,559,America/New_York,H1
54055,Mercer,Mercer County,WV,559,America/New_York,H1
54063,Monroe,Monroe County,WV,559,America/New_York,H1
54089,Summers,Summers County,WV,559,America/New_York,H1
54065,Morgan,Morgan County,WV,511,America/New_York,H1
54009,Brooke,Brooke County,WV,554,America/New_York,H1
54077,Preston,Preston County,WV,508,America/New_York,H1
54035,Jackson,Jackson County,WV,564,America/New_York,H1
54019,Fayette,Fayette County,WV,559,America/New_York,H1
54053,Mason,Mason County,WV,564,America/New_York,H1
54107,Wood,Wood County,WV,597,America/New_York,H1
54029,Hancock,Hancock County,WV,554,America/New_York,H1
55001,Adams,Adams County,WI,705,America/Chicago,H1
55003,Ashland,Ashland County,WI,676,America/Chicago,H1
55005,Barron,Barron County,WI,613,America/Chicago,H1
55007,Bayfield,Bayfield County,WI,676,America/Chicago,H1
55009,Brown,Brown County,WI,658,America/Chicago,H1
55011,Buffalo,Buffalo County,WI,702,America/Chicago,H1
55013,Burnett,Burnett County,WI,613,America/Chicago,H1
55015,Calumet,Calumet County,WI,658,America/Chicago,H1
55017,Chippewa,Chippewa County,WI,702,America/Chicago,H1
55019,Clark,Clark County,WI,702,America/Chicago,H1
55021,Columbia,Columbia County,WI,669,America/Chicago,H1
55023,Crawford,Crawford County,WI,702,America/Chicago,H1
55025,Dane,Dane County,WI,669,America/Chicago,H1
55027,Dodge,Dodge County,WI,617,America/Chicago,H1
55029,Door,Door County,WI,658,America/Chicago,H1
55031,Douglas,Douglas County,WI,676,America/Chicago,H1
55033,Dunn,Dunn County,WI,613,America/Chicago,H1
55035,Eau Claire,Eau Claire County,WI,702,America/Chicago,H1
55037,Florence,Florence County,WI,658,America/Chicago,H1
55039,Fond du Lac,Fond du Lac County,WI,658,America/Chicago,H1
55041,Forest,Forest County,WI,705,America/Chicago,H1
55043,Grant,Grant County,WI,669,America/Chicago,H1
55045,Green,Green County,WI,669,America/Chicago,H1
55047,Green Lake,Green Lake County,WI,658,America/Chicago,H1
55049,Iowa,Iowa County,WI,669,America/Chicago,H1
55051,Iron,Iron County,WI,676,America/Chicago,H1
55053,Jackson,Jackson County,WI,702,America/Chicago,H1
55055,Jefferson,Jefferson County,WI,617,America/Chicago,H1
55057,Juneau,Juneau County,WI,669,America/Chicago,H1
55059,Kenosha,Kenosha County,WI,617,America/Chicago,H1
55061,Kewaunee,Kewaunee County,WI,658,America/Chicago,H1
55063,La Crosse,La Crosse County,WI,702,America/Chicago,H1
55065,Lafayette,Lafayette County,WI,669,America/Chicago,H1
55067,Langlade,Langlade County,WI,705,America/Chicago,H1
55069,Lincoln,Lincoln County,WI,705,America/Chicago,H1
55071,Manitowoc,Manitowoc County,WI,658,America/Chicago,H1
55073,Marathon,Marathon County,WI,705,America/Chicago,H1
55075,Marinette,Marinette County,WI,658,America/Chicago,H1
55077,Marquette,Marquette County,WI,669,America/Chicago,H1
55078,Menominee,Menominee County,WI,658,America/Chicago,H1
55079,Milwaukee,Milwaukee County,WI,617,America/Chicago,H1
55081,Monroe,Monroe County,WI,702,America/Chicago,H1
55083,Oconto,Oconto County,WI,658,America/Chicago,H1
55085,Oneida,Oneida County,WI,705,America/Chicago,H1
55087,Outagamie,Outagamie County,WI,658,America/Chicago,H1
55089,Ozaukee,Ozaukee County,WI,617,America/Chicago,H1
55091,Pepin,Pepin County,WI,702,America/Chicago,H1
55093,Pierce,Pierce County,WI,613,America/Chicago,H1
55095,Polk,Polk County,WI,613,America/Chicago,H1
55097,Portage,Portage County,WI,705,America/Chicago,H1
55099,Price,Price County,WI,705,America/Chicago,H1
55101,Racine,Racine County,WI,617,America/Chicago,H1
55103,Richland,Richland County,WI,669,America/Chicago,H1
55105,Rock,Rock County,WI,669,America/Chicago,H1
55107,Rusk,Rusk County,WI,702,America/Chicago,H1
55111,Sauk,Sauk County,WI,669,America/Chicago,H1
55113,Sawyer,Sawyer County,WI,676,America/Chicago,H1
55115,Shawano,Shawano County,WI,658,America/Chicago,H1
55117,Sheboygan,Sheboygan County,WI,617,America/Chicago,H1
55119,Taylor,Taylor County,WI,705,America/Chicago,H1
55121,Trempealeau,Trempealeau County,WI,702,America/Chicago,H1
55123,Vernon,Vernon County,WI,702,America/Chicago,H1
55125,Vilas,Vilas County,WI,705,America/Chicago,H1
55127,Walworth,Walworth County,WI,617,America/Chicago,H1
55129,Washburn,Washburn County,WI,613,America/Chicago,H1
55131,Washington,Washington County,WI,617,America/Chicago,H1
55133,Waukesha,Waukesha County,WI,617,America/Chicago,H1
55135,Waupaca,Waupaca County,WI,658,America/Chicago,H1
55137,Waushara,Waushara County,WI,658,America/Chicago,H1
55139,Winnebago,Winnebago County,WI,658,America/Chicago,H1
55141,Wood,Wood County,WI,705,America/Chicago,H1
55109,Saint Croix,Saint Croix County,WI,613,America/Chicago,H1
56001,Albany,Albany County,WY,751,America/Denver,H1
56003,Big Horn,Big Horn County,WY,756,America/Denver,H1
56005,Campbell,Campbell County,WY,751,America/Denver,H1
56007,Carbon,Carbon County,WY,751,America/Denver,H1
56009,Converse,Converse County,WY,751,America/Denver,H1
56011,Crook,Crook County,WY,764,America/Denver,H1
56013,Fremont,Fremont County,WY,767,America/Denver,H1
56015,Goshen,Goshen County,WY,759,America/Denver,H1
56017,Hot Springs,Hot Springs County,WY,767,America/Denver,H1
56021,Laramie,Laramie County,WY,759,America/Denver,H1
56023,Lincoln,Lincoln County,WY,770,America/Denver,H1
56025,Natrona,Natrona County,WY,767,America/Denver,H1
56027,Niobrara,Niobrara County,WY,751,America/Denver,H1
56029,Park,Park County,WY,758,America/Denver,H1
56031,Platte,Platte County,WY,751,America/Denver,H1
56033,Sheridan,Sheridan County,WY,764,America/Denver,H1
56035,Sublette,Sublette County,WY,770,America/Denver,H1
56039,Teton,Teton County,WY,758,America/Denver,H1
56041,Uinta,Uinta County,WY,770,America/Denver,H1
56043,Washakie,Washakie County,WY,767,America/Denver,H1
56045,Weston,Weston County,WY,764,America/Denver,H1
56019,Johnson,Johnson County,WY,751,America/Denver,H1
56037,Sweetwater,Sweetwater County,WY,770,America/Denver,H1
26001,Alcona,Alcona County,MI,583,America/Detroit,H1
26003,Alger,Alger County,MI,553,America/Detroit,H1
26005,Allegan,Allegan County,MI,563,America/Detroit,H1
26007,Alpena,Alpena County,MI,583,America/Detroit,H1
26009,Antrim,Antrim County,MI,540,America/Detroit,H1
26011,Arenac,Arenac County,MI,513,America/Detroit,H1
26013,Baraga,Baraga County,MI,553,America/Detroit,H1
26015,Barry,Barry County,MI,563,America/Detroit,H1
26017,Bay,Bay County,MI,513,America/Detroit,H1
26019,Benzie,Benzie County,MI,540,America/Detroit,H1
26021,Berrien,Berrien County,MI,588,America/Detroit,H1
26023,Branch,Branch County,MI,563,America/Detroit,H1
26025,Calhoun,Calhoun County,MI,563,America/Detroit,H1
26027,Cass,Cass County,MI,588,America/Detroit,H1
26029,Charlevoix,Charlevoix County,MI,540,America/Detroit,H1
26031,Cheboygan,Cheboygan County,MI,540,America/Detroit,H1
26033,Chippewa,Chippewa County,MI,540,America/Detroit,H1
26035,Clare,Clare County,MI,540,America/Detroit,H1
26037,Clinton,Clinton County,MI,551,America/Detroit,H1
26039,Crawford,Crawford County,MI,540,America/Detroit,H1
26041,Delta,Delta County,MI,553,America/Detroit,H1
26043,Dickinson,Dickinson County,MI,553,America/Menominee,H1
26045,Eaton,Eaton County,MI,551,America/Detroit,H1
26047,Emmet,Emmet County,MI,540,America/Detroit,H1
26049,Genesee,Genesee County,MI,513,America/Detroit,H1
26051,Gladwin,Gladwin County,MI,513,America/Detroit,H1
26053,Gogebic,Gogebic County,MI,676,America/Menominee,H1
26055,Grand Traverse,Grand Traverse County,MI,540,America/Detroit,H1
26057,Gratiot,Gratiot County,MI,513,America/Detroit,H1
26059,Hillsdale,Hillsdale County,MI,551,America/Detroit,H1
26061,Houghton,Houghton County,MI,553,America/Detroit,H1
26063,Huron,Huron County,MI,513,America/Detroit,H1
26065,Ingham,Ingham County,MI,551,America/Detroit,H1
26067,Ionia,Ionia County,MI,563,America/Detroit,H1
26069,Iosco,Iosco County,MI,513,America/Detroit,H1
26071,Iron,Iron County,MI,553,America/Menominee,H1
26073,Isabella,Isabella County,MI,513,America/Detroit,H1
26075,Jackson,Jackson County,MI,551,America/Detroit,H1
26077,Kalamazoo,Kalamazoo County,MI,563,America/Detroit,H1
26079,Kalkaska,Kalkaska County,MI,540,America/Detroit,H1
26081,Kent,Kent County,MI,563,America/Detroit,H1
26083,Keweenaw,Keweenaw County,MI,553,America/Detroit,H1
26085,Lake,Lake County,MI,540,America/Detroit,H1
26087,Lapeer,Lapeer County,MI,505,America/Detroit,H1
26089,Leelanau,Leelanau County,MI,540,America/Detroit,H1
26091,Lenawee,Lenawee County,MI,547,America/Detroit,H1
26093,Livingston,Livingston County,MI,505,America/Detroit,H1
26095,Luce,Luce County,MI,540,America/Detroit,H1
26097,Mackinac,Mackinac County,MI,540,America/Detroit,H1
26099,Macomb,Macomb County,MI,505,America/Detroit,H1
26101,Manistee,Manistee County,MI,540,America/Detroit,H1
26103,Marquette,Marquette County,MI,553,America/Detroit,H1
26105,Mason,Mason County,MI,540,America/Detroit,H1
26107,Mecosta,Mecosta County,MI,540,America/Detroit,H1
26109,Menominee,Menominee County,MI,658,America/Menominee,H1
26111,Midland,Midland County,MI,513,America/Detroit,H1
26113,Missaukee,Missaukee County,MI,540,America/Detroit,H1
26115,Monroe,Monroe County,MI,505,America/Detroit,H1
26117,Montcalm,Montcalm County,MI,563,America/Detroit,H1
26119,Montmorency,Montmorency County,MI,540,America/Detroit,H1
26121,Muskegon,Muskegon County,MI,563,America/Detroit,H1
26123,Newaygo,Newaygo County,MI,563,America/Detroit,H1
26125,Oakland,Oakland County,MI,505,America/Detroit,H1
26127,Oceana,Oceana County,MI,563,America/Detroit,H1
26129,Ogemaw,Ogemaw County,MI,513,America/Detroit,H1
26131,Ontonagon,Ontonagon County,MI,553,America/Detroit,H1
26133,Osceola,Osceola County,MI,540,America/Detroit,H1
26135,Oscoda,Oscoda County,MI,540,America/Detroit,H1
26137,Otsego,Otsego County,MI,540,America/Detroit,H1
26139,Ottawa,Ottawa County,MI,563,America/Detroit,H1
26141,Presque Isle,Presque Isle County,MI,540,America/Detroit,H1
26143,Roscommon,Roscommon County,MI,540,America/Detroit,H1
26145,Saginaw,Saginaw County,MI,513,America/Detroit,H1
26151,Sanilac,Sanilac County,MI,505,America/Detroit,H1
26153,Schoolcraft,Schoolcraft County,MI,553,America/Detroit,H1
26155,Shiawassee,Shiawassee County,MI,513,America/Detroit,H1
26157,Tuscola,Tuscola County,MI,513,America/Detroit,H1
26159,Van Buren,Van Buren County,MI,563,America/Detroit,H1
26161,Washtenaw,Washtenaw County,MI,505,America/Detroit,H1
26163,Wayne,Wayne County,MI,505,America/Detroit,H1
26165,Wexford,Wexford County,MI,540,America/Detroit,H1
26147,Saint Clair,Saint Clair County,MI,505,America/Detroit,H1
26149,Saint Joseph,Saint Joseph County,MI,563,America/Detroit,H1
22089,Saint Charles,Saint Charles Parish,LA,622,America/Chicago,H1
22091,Saint Helena,Saint Helena Parish,LA,716,America/Chicago,H1
22093,Saint James,Saint James Parish,LA,622,America/Chicago,H1
22095,Saint John the Baptist,Saint John the Baptist Parish,LA,622,America/Chicago,H1
22097,Saint Landry,Saint Landry Parish,LA,642,America/Chicago,H1
22099,Saint Martin,Saint Martin Parish,LA,642,America/Chicago,H1
22101,Saint Mary,Saint Mary Parish,LA,716,America/Chicago,H1
22103,Saint Tammany,Saint Tammany Parish,LA,622,America/Chicago,H1
22087,Saint Bernard,Saint Bernard Parish,LA,622,America/Chicago,H1
30019,Daniels,Daniels County,MT,687,America/Denver,H1
47001,Anderson,Anderson County,TN,557,America/New_York,H1
47003,Bedford,Bedford County,TN,659,America/Chicago,H1
47005,Benton,Benton County,TN,659,America/Chicago,H1
47007,Bledsoe,Bledsoe County,TN,575,America/Chicago,H1
47009,Blount,Blount County,TN,557,America/New_York,H1
47011,Bradley,Bradley County,TN,575,America/New_York,H1
47013,Campbell,Campbell County,TN,557,America/New_York,H1
47017,Carroll,Carroll County,TN,639,America/Chicago,H1
47019,Carter,Carter County,TN,531,America/New_York,H1
47021,Cheatham,Cheatham County,TN,659,America/Chicago,H1
47023,Chester,Chester County,TN,639,America/Chicago,H1
47025,Claiborne,Claiborne County,TN,557,America/New_York,H1
47029,Cocke,Cocke County,TN,557,America/New_York,H1
47031,Coffee,Coffee County,TN,659,America/Chicago,H1
47035,Cumberland,Cumberland County,TN,557,America/Chicago,H1
47037,Davidson,Davidson County,TN,659,America/Chicago,H6
47041,DeKalb,DeKalb County,TN,659,America/Chicago,H1
47039,Decatur,Decatur County,TN,659,America/Chicago,H1
47043,Dickson,Dickson County,TN,659,America/Chicago,H1
47045,Dyer,Dyer County,TN,640,America/Chicago,H1
47047,Fayette,Fayette County,TN,640,America/Chicago,H1
47049,Fentress,Fentress County,TN,557,America/Chicago,H1
47051,Franklin,Franklin County,TN,659,America/Chicago,H1
47053,Gibson,Gibson County,TN,639,America/Chicago,H1
47055,Giles,Giles County,TN,659,America/Chicago,H1
47059,Greene,Greene County,TN,531,America/New_York,H1
47061,Grundy,Grundy County,TN,575,America/Chicago,H1
47065,Hamilton,Hamilton County,TN,575,America/New_York,H1
47069,Hardeman,Hardeman County,TN,640,America/Chicago,H1
47071,Hardin,Hardin County,TN,639,America/Chicago,H1
47073,Hawkins,Hawkins County,TN,531,America/New_York,H1
47075,Haywood,Haywood County,TN,640,America/Chicago,H1
47077,Henderson,Henderson County,TN,639,America/Chicago,H1
47079,Henry,Henry County,TN,659,America/Chicago,H1
47081,Hickman,Hickman County,TN,659,America/Chicago,H1
47085,Humphreys,Humphreys County,TN,659,America/Chicago,H1
47087,Jackson,Jackson County,TN,659,America/Chicago,H1
47089,Jefferson,Jefferson County,TN,557,America/New_York,H1
47091,Johnson,Johnson County,TN,531,America/New_York,H1
47093,Knox,Knox County,TN,557,America/New_York,H1
47095,Lake,Lake County,TN,632,America/Chicago,H1
47097,Lauderdale,Lauderdale County,TN,640,America/Chicago,H1
47099,Lawrence,Lawrence County,TN,659,America/Chicago,H1
47101,Lewis,Lewis County,TN,659,America/Chicago,H1
47103,Lincoln,Lincoln County,TN,691,America/Chicago,H1
47105,Loudon,Loudon County,TN,557,America/New_York,H1
47111,Macon,Macon County,TN,659,America/Chicago,H1
47113,Madison,Madison County,TN,639,America/Chicago,H1
47115,Marion,Marion County,TN,575,America/Chicago,H1
47117,Marshall,Marshall County,TN,659,America/Chicago,H1
47119,Maury,Maury County,TN,659,America/Chicago,H1
47107,McMinn,McMinn County,TN,575,America/New_York,H1
47109,McNairy,McNairy County,TN,640,America/Chicago,H1
47121,Meigs,Meigs County,TN,575,America/New_York,H1
47123,Monroe,Monroe County,TN,557,America/New_York,H1
47125,Montgomery,Montgomery County,TN,659,America/Chicago,H1
47129,Morgan,Morgan County,TN,557,America/New_York,H1
47131,Obion,Obion County,TN,632,America/Chicago,H1
47133,Overton,Overton County,TN,659,America/Chicago,H1
47135,Perry,Perry County,TN,659,America/Chicago,H1
47139,Polk,Polk County,TN,575,America/New_York,H1
47141,Putnam,Putnam County,TN,659,America/Chicago,H1
47143,Rhea,Rhea County,TN,575,America/New_York,H1
47145,Roane,Roane County,TN,557,America/New_York,H1
47147,Robertson,Robertson County,TN,659,America/Chicago,H1
47149,Rutherford,Rutherford County,TN,659,America/Chicago,H1
47151,Scott,Scott County,TN,557,America/New_York,H1
47155,Sevier,Sevier County,TN,557,America/New_York,H1
47157,Shelby,Shelby County,TN,640,America/Chicago,H1
47159,Smith,Smith County,TN,659,America/Chicago,H1
47161,Stewart,Stewart County,TN,659,America/Chicago,H1
47163,Sullivan,Sullivan County,TN,531,America/New_York,H1
47165,Sumner,Sumner County,TN,659,America/Chicago,H1
47167,Tipton,Tipton County,TN,640,America/Chicago,H1
47177,Warren,Warren County,TN,659,America/Chicago,H1
