GNIS ID,GEOID,Name,State,FIPS Class,County GEOID,Latitude,Longitude
453295,1814323224,Township of Finley,IN,T1,18143,38.6447404,-85.8523698
453296,1800523548,Township of Flat Rock,IN,T1,18005,39.2996468,-85.8491221
453297,1812123764,Township of Florida,IN,T1,18121,39.6520665,-87.3132628
453298,1813323782,Township of Floyd,IN,T1,18133,39.73239,-86.7401948
453299,1802323944,Township of Forest,IN,T1,18023,40.3749195,-86.3120138
453300,1803325342,Township of Franklin,IN,T1,18033,41.4856446,-84.9104285
453301,1804325360,Township of Franklin,IN,T1,18043,38.2260359,-85.913984
453302,1805325378,Township of Franklin,IN,T1,18053,40.5234948,-85.73038
453303,1806125396,Township of Franklin,IN,T1,18061,38.2352075,-86.0059775
453304,1806325414,Township of Franklin,IN,T1,18063,39.6369712,-86.6206873
453305,1806525432,Township of Franklin,IN,T1,18065,39.8303267,-85.3650266
453306,1808125468,Township of Franklin,IN,T1,18081,39.4839769,-86.0914731
453307,1808525486,Township of Franklin,IN,T1,18085,41.1192371,-86.0262021
453308,1809725504,Township of Franklin,IN,T1,18097,39.681399,-86.0171003
453309,1810725522,Township of Franklin,IN,T1,18107,40.0867154,-86.7507986
453310,1811925540,Township of Franklin,IN,T1,18119,39.2105316,-86.8506347
453311,1813125558,Township of Franklin,IN,T1,18131,41.1282876,-86.6410893
453312,1813325576,Township of Franklin,IN,T1,18133,39.8213184,-86.8461546
453313,1813525594,Township of Franklin,IN,T1,18135,40.2650655,-85.0547713
453314,1813725612,Township of Franklin,IN,T1,18137,39.1723717,-85.1393761
453315,1817525630,Township of Franklin,IN,T1,18175,38.6029381,-85.9468764
453316,1817725666,Township of Franklin,IN,T1,18177,39.9542258,-84.8494773
453317,1815125891,Township of Fremont,IN,T1,18151,41.7306606,-84.9156372
453318,1800125900,Township of French,IN,T1,18001,40.6998858,-85.0320903
453319,1811725990,Township of French Lick,IN,T1,18117,38.5459294,-86.6104378
453320,1803126098,Township of Fugit,IN,T1,18031,39.4035996,-85.3552326
453321,1804526134,Township of Fulton,IN,T1,18045,39.9895433,-87.3756729
453322,1809126224,Township of Galena,IN,T1,18091,41.7270343,-86.641939
453323,1807927234,Township of Geneva,IN,T1,18079,39.0793881,-85.724084
453324,1804327342,Township of Georgetown,IN,T1,18043,38.299079,-85.9481846
453325,1800527432,Township of German,IN,T1,18005,39.3066854,-85.9398583
453326,1809927450,Township of German,IN,T1,18099,41.4290416,-86.1434778
453327,1814127468,Township of German,IN,T1,18141,41.7295797,-86.3144652
453328,1816327486,Township of German,IN,T1,18163,38.0473388,-87.6460874
453329,1817527594,Township of Gibson,IN,T1,18175,38.7023725,-85.9540944
453330,1800727630,Township of Gilboa,IN,T1,18007,40.6931288,-87.153984
453331,1815327666,Township of Gill,IN,T1,18153,39.0225123,-87.5064399
453332,1807327684,Township of Gillam,IN,T1,18073,41.0540757,-86.966071
453333,1807728566,Township of Graham,IN,T1,18077,38.7816111,-85.6268219
453334,1800728818,Township of Grant,IN,T1,18007,40.5201383,-87.3784549
453335,1803328836,Township of Grant,IN,T1,18033,41.4187265,-85.0227054
453336,1805528854,Township of Grant,IN,T1,18055,39.0383432,-87.0912838
453337,1811128872,Township of Grant,IN,T1,18111,40.7793544,-87.3247392
453338,1814728944,Township of Grass,IN,T1,18147,38.0023701,-87.0942332
453339,1807129016,Township of Grassy Fork,IN,T1,18071,38.7915619,-85.9689734
453340,1805329124,Township of Green,IN,T1,18053,40.4288523,-85.8244898
453341,1805929142,Township of Green,IN,T1,18059,39.9084854,-85.7486462
453342,1809529160,Township of Green,IN,T1,18095,39.98788,-85.8246237
453343,1809929178,Township of Green,IN,T1,18099,41.2213343,-86.3015901
453344,1810929196,Township of Green,IN,T1,18109,39.4704104,-86.3044158
453345,1811329214,Township of Green,IN,T1,18113,41.3081142,-85.3658939
453346,1813529232,Township of Green,IN,T1,18135,40.274961,-85.1554612
453347,1813329376,Township of Greencastle,IN,T1,18133,39.6461499,-86.8482611
453348,1807529466,Township of Greene,IN,T1,18075,40.4377283,-85.0756461
453349,1817729250,Township of Green,IN,T1,18177,39.9632559,-85.0055434
453350,1812129484,Township of Greene,IN,T1,18121,39.8236879,-87.0659249
453351,1808729538,Township of Greenfield,IN,T1,18087,41.7299342,-85.2824204
453352,1811729556,Township of Greenfield,IN,T1,18117,38.4472027,-86.513073
453353,1806529700,Township of Greensboro,IN,T1,18065,39.8904336,-85.503897
453354,1813529736,Township of Greensfork,IN,T1,18135,40.0581652,-84.8710955
453355,1804329862,Township of Greenville,IN,T1,18043,38.3710255,-85.9787803
453356,1817329970,Township of Greer,IN,T1,18173,38.168626,-87.4109966
453357,1810929988,Township of Gregg,IN,T1,18109,39.5305401,-86.5222065
453358,1806330204,Township of Guilford,IN,T1,18063,39.6750422,-86.3820356
453359,1809330258,Township of Guthrie,IN,T1,18093,38.8028182,-86.3339359
453360,1815330348,Township of Haddon,IN,T1,18153,38.9621022,-87.4010747
453361,1810130420,Township of Halbert,IN,T1,18101,38.658765,-86.738579
453362,1803730456,Township of Hall,IN,T1,18037,38.3945565,-86.737181
453363,1801330528,Township of Hamblen,IN,T1,18013,39.2841558,-86.1582672
453364,1803530600,Township of Hamilton,IN,T1,18035,40.2698393,-85.3869588
453365,1807130618,Township of Hamilton,IN,T1,18071,38.9818666,-85.9986222
453366,1815330672,Township of Hamilton,IN,T1,18153,39.11085,-87.3977444
453367,1814731018,Township of Hammond,IN,T1,18147,37.9808027,-86.9643044
453368,1807331144,Township of Hanging Grove,IN,T1,18073,40.9399938,-86.9904031
453369,1809131198,Township of Hanna,IN,T1,18091,41.406972,-86.7483406
453370,1807731234,Township of Hanover,IN,T1,18077,38.7047421,-85.4921965
453371,1808931252,Township of Hanover,IN,T1,18089,41.3918215,-87.4787076
453372,1814531270,Township of Hanover,IN,T1,18145,39.6623633,-85.683812
453373,1803731324,Township of Harbison,IN,T1,18037,38.4769388,-86.8633496
453374,1812931504,Township of Harmony,IN,T1,18129,38.1175438,-87.904603
453375,1816131522,Township of Harmony,IN,T1,18161,39.5535359,-84.9826063
453376,1814131558,Township of Harris,IN,T1,18141,41.7352309,-86.1203672
453377,1800531612,Township of Harrison,IN,T1,18005,39.1875753,-86.0331953
453378,1800931630,Township of Harrison,IN,T1,18009,40.523185,-85.2669766
453379,1801131648,Township of Harrison,IN,T1,18011,39.9585279,-86.4956616
453380,1801731666,Township of Harrison,IN,T1,18017,40.8660467,-86.411663
453381,1802131684,Township of Harrison,IN,T1,18021,39.2652756,-87.1093636
453382,1802731702,Township of Harrison,IN,T1,18027,38.5645646,-87.0792912
453383,1802931720,Township of Harrison,IN,T1,18029,39.2663372,-84.8477581
453384,1803531756,Township of Harrison,IN,T1,18035,40.2627687,-85.5097226
453385,1803931774,Township of Harrison,IN,T1,18039,41.5654465,-85.944297
453386,1804131792,Township of Harrison,IN,T1,18041,39.6863544,-85.1794343
453387,1806131810,Township of Harrison,IN,T1,18061,38.192418,-86.1719014
453388,1806531828,Township of Harrison,IN,T1,18065,39.9535748,-85.5098626
453389,1806731846,Township of Harrison,IN,T1,18067,40.4351611,-86.1871586
453390,1808331864,Township of Harrison,IN,T1,18083,38.5808328,-87.3537401
453391,1808531882,Township of Harrison,IN,T1,18085,41.2154338,-85.9796897
453392,1810331918,Township of Harrison,IN,T1,18103,40.6076015,-85.9763524
453393,1810931936,Township of Harrison,IN,T1,18109,39.5391456,-86.2746883
453394,1811931954,Township of Harrison,IN,T1,18119,39.438128,-86.6688423
453395,1813131972,Township of Harrison,IN,T1,18131,41.0376485,-86.5188326
453396,1814731990,Township of Harrison,IN,T1,18147,38.1374893,-86.847368
453397,1816132008,Township of Harrison,IN,T1,18161,39.6904253,-84.8709369
453398,1816732026,Township of Harrison,IN,T1,18167,39.4751263,-87.3881679
453399,1817732044,Township of Harrison,IN,T1,18177,39.8521859,-85.1021405
453400,1817932062,Township of Harrison,IN,T1,18179,40.6988362,-85.1459806
453401,1817332188,Township of Hart,IN,T1,18173,38.1749028,-87.2939733
453402,1800132206,Township of Hartford,IN,T1,18001,40.6123788,-85.0314953
453403,1800532530,Township of Haw Creek,IN,T1,18005,39.3059244,-85.7425591
453404,1816532962,Township of Helt,IN,T1,18165,39.7593334,-87.4566089
453405,1814533070,Township of Hendricks,IN,T1,18145,39.4807935,-85.8941456
453406,1804933106,Township of Henry,IN,T1,18049,41.0360737,-86.0516884
453407,1806533124,Township of Henry,IN,T1,18065,39.9172326,-85.3857033
453408,1808133160,Township of Hensley,IN,T1,18081,39.3868215,-86.1953115
453409,1806133268,Township of Heth,IN,T1,18061,38.0619332,-86.1799079
453410,1800733358,Township of Hickory Grove,IN,T1,18007,40.5204344,-87.4808176
453411,1805533457,Township of Highland,IN,T1,18055,39.1176578,-86.8869881
453412,1804733448,Township of Highland,IN,T1,18047,39.3351403,-84.9999725
453413,1816533520,Township of Highland,IN,T1,18165,40.0709595,-87.4779334
453414,1808934132,Township of Hobart,IN,T1,18089,41.5456867,-87.2655897
453415,1802934222,Township of Hogan,IN,T1,18029,39.0721363,-84.9711261
453416,1806734528,Township of Honey Creek,IN,T1,18067,40.4071865,-86.2676988
453417,1816734546,Township of Honey Creek,IN,T1,18167,39.389281,-87.4047957
453418,1818134564,Township of Honey Creek,IN,T1,18181,40.774874,-86.8732721
453419,1806734906,Township of Howard,IN,T1,18067,40.5243513,-86.0623221
453420,1812134942,Township of Howard,IN,T1,18121,39.9037496,-87.1326706
453421,1817534960,Township of Howard,IN,T1,18175,38.513906,-86.1779539
453422,1809135068,Township of Hudson,IN,T1,18091,41.7271451,-86.5540949
453423,1814735140,Township of Huff,IN,T1,18147,38.0283342,-86.8480407
453424,1806935311,Township of Huntington,IN,T1,18069,40.8734359,-85.5101644
453425,1809336054,Township of Indian Creek,IN,T1,18093,38.867214,-86.6030886
453426,1810536072,Township of Indian Creek,IN,T1,18105,39.0357287,-86.627879
453427,1813136090,Township of Indian Creek,IN,T1,18131,40.9544431,-86.6414113
453428,1811136522,Township of Iroquois,IN,T1,18111,40.8667385,-87.3251298
453429,1800336738,Township of Jackson,IN,T1,18003,41.0526608,-84.8437262
453430,1800536756,Township of Jackson,IN,T1,18005,39.065851,-86.0321873
453431,1800936774,Township of Jackson,IN,T1,18009,40.4288193,-85.2692762
453432,1801136792,Township of Jackson,IN,T1,18011,39.9659869,-86.6206977
453433,1801336810,Township of Jackson,IN,T1,18013,39.2834729,-86.3059808
453434,1801536828,Township of Jackson,IN,T1,18015,40.5978851,-86.5250707
453435,1801736846,Township of Jackson,IN,T1,18017,40.6056222,-86.2128287
453436,1802136864,Township of Jackson,IN,T1,18021,39.4741649,-87.0703374
453437,1802336882,Township of Jackson,IN,T1,18023,40.2172293,-86.5063508
453438,1802936900,Township of Jackson,IN,T1,18029,39.2565044,-85.0422626
453439,1803136918,Township of Jackson,IN,T1,18031,39.1963121,-85.6452983
453440,1803336936,Township of Jackson,IN,T1,18033,41.3098241,-85.0209518
453441,1803736954,Township of Jackson,IN,T1,18037,38.3133535,-86.8380421
453442,1803936972,Township of Jackson,IN,T1,18039,41.4787844,-85.8275874
453443,1804136990,Township of Jackson,IN,T1,18041,39.5568269,-85.106748
453444,1804537008,Township of Jackson,IN,T1,18045,39.9962624,-87.1479715
453445,1805537026,Township of Jackson,IN,T1,18055,38.9488632,-86.7571152
453446,1805737044,Township of Jackson,IN,T1,18057,40.1595702,-86.0618485
453447,1805937062,Township of Jackson,IN,T1,18059,39.8295365,-85.6528141
453448,1806137080,Township of Jackson,IN,T1,18061,38.2977811,-86.0941299
453449,1806737098,Township of Jackson,IN,T1,18067,40.5216643,-85.9009494
453450,1806937116,Township of Jackson,IN,T1,18069,40.9613379,-85.3936816
453451,1807137134,Township of Jackson,IN,T1,18071,38.9391943,-85.8761199
453452,1807537152,Township of Jackson,IN,T1,18075,40.5250372,-85.0485874
453453,1808537170,Township of Jackson,IN,T1,18085,41.0810731,-85.7409722
453454,1809537188,Township of Jackson,IN,T1,18095,40.1443732,-85.8164549
453455,1810337206,Township of Jackson,IN,T1,18103,40.6081694,-85.9016161
453456,1810937224,Township of Jackson,IN,T1,18109,39.3849781,-86.3067659
453457,1811137242,Township of Jackson,IN,T1,18111,40.9552245,-87.3345818
453458,1811737260,Township of Jackson,IN,T1,18117,38.4461057,-86.6259974
453459,1811937278,Township of Jackson,IN,T1,18119,39.4370653,-86.8981573
453460,1812137296,Township of Jackson,IN,T1,18121,39.6490682,-87.0680355
453461,1812737314,Township of Jackson,IN,T1,18127,41.5592453,-86.9800259
453462,1813337332,Township of Jackson,IN,T1,18133,39.8206157,-86.7399219
453463,1813537350,Township of Jackson,IN,T1,18135,40.2664857,-84.8525489
453464,1813737368,Township of Jackson,IN,T1,18137,39.1973193,-85.3678809
453465,1813937386,Township of Jackson,IN,T1,18139,39.6686517,-85.4678367
453466,1814537404,Township of Jackson,IN,T1,18145,39.3938227,-85.9003502
453467,1814737422,Township of Jackson,IN,T1,18147,38.0753614,-87.0507658
453468,1814937440,Township of Jackson,IN,T1,18149,41.2922396,-86.7399829
453469,1815137458,Township of Jackson,IN,T1,18151,41.6565207,-85.1390108
453470,1815337476,Township of Jackson,IN,T1,18153,39.2047872,-87.29303
453471,1815737494,Township of Jackson,IN,T1,18157,40.258042,-87.0269584
453472,1817537512,Township of Jackson,IN,T1,18175,38.4449584,-86.0581583
453473,1817737530,Township of Jackson,IN,T1,18177,39.8297887,-85.1675665
453474,1817937548,Township of Jackson,IN,T1,18179,40.6106284,-85.3908796
453475,1818137566,Township of Jackson,IN,T1,18181,40.7805455,-86.6053436
453476,1815137746,Township of Jamestown,IN,T1,18151,41.7301698,-85.0276774
453477,1800137818,Township of Jefferson,IN,T1,18001,40.6157647,-84.8401868
453478,1800337836,Township of Jefferson,IN,T1,18003,41.0500429,-84.9422957
453479,1801137854,Township of Jefferson,IN,T1,18011,40.0527922,-86.6229775
453480,1801537872,Township of Jefferson,IN,T1,18015,40.6919867,-86.7089922
453481,1801737890,Township of Jefferson,IN,T1,18017,40.7792131,-86.5256922
453482,1803737926,Township of Jefferson,IN,T1,18037,38.2997559,-86.7267334
453483,1803937944,Township of Jefferson,IN,T1,18039,41.6527256,-85.8295109
453484,1805337962,Township of Jefferson,IN,T1,18053,40.4293859,-85.5020374
453485,1805537980,Township of Jefferson,IN,T1,18055,39.1316994,-86.9806212
453486,1806537998,Township of Jefferson,IN,T1,18065,40.0249693,-85.4394277
453487,1806938016,Township of Jefferson,IN,T1,18069,40.6975494,-85.5060896
453488,1807538034,Township of Jefferson,IN,T1,18075,40.3512589,-85.0742099
453489,1808538052,Township of Jefferson,IN,T1,18085,41.3964109,-85.9382121
453490,1810338070,Township of Jefferson,IN,T1,18103,40.8258553,-86.1118315
453491,1810938088,Township of Jefferson,IN,T1,18109,39.445183,-86.496816
453492,1811138106,Township of Jefferson,IN,T1,18111,40.7803248,-87.4513321
453493,1811338124,Township of Jefferson,IN,T1,18113,41.3950423,-85.3635916
453494,1811938142,Township of Jefferson,IN,T1,18119,39.2114148,-86.9800422
453495,1812538160,Township of Jefferson,IN,T1,18125,38.4775131,-87.1406438
453496,1813138178,Township of Jefferson,IN,T1,18131,41.0413685,-86.7571447
453497,1813338196,Township of Jefferson,IN,T1,18133,39.5709594,-86.7199965
453498,1815338214,Township of Jefferson,IN,T1,18153,38.9659407,-87.2837075
453499,1815538232,Township of Jefferson,IN,T1,18155,38.7977246,-85.0489587
453500,1815938250,Township of Jefferson,IN,T1,18159,40.2631536,-86.1849438
453501,1817538268,Township of Jefferson,IN,T1,18175,38.7128662,-86.184865
453502,1817738286,Township of Jefferson,IN,T1,18177,39.9122741,-85.1482053
453503,1817938304,Township of Jefferson,IN,T1,18179,40.873559,-85.1480184
453504,1818338322,Township of Jefferson,IN,T1,18183,41.0471789,-85.3940679
453505,1801938367,Township of Jeffersonville,IN,T1,18019,38.3138165,-85.7397543
453506,1802538394,Township of Jennings,IN,T1,18025,38.2404878,-86.3490213
453507,1804138412,Township of Jennings,IN,T1,18041,39.6133964,-85.0637017
453508,1811938430,Township of Jennings,IN,T1,18119,39.4341764,-86.8178971
453509,1814338448,Township of Jennings,IN,T1,18143,38.7578001,-85.7810092
453510,1802338628,Township of Johnson,IN,T1,18023,40.305221,-86.2996235
453511,1802538646,Township of Johnson,IN,T1,18025,38.2934814,-86.6251488
453512,1805138682,Township of Johnson,IN,T1,18051,38.1915225,-87.5763559
453513,1808338700,Township of Johnson,IN,T1,18083,38.5702708,-87.5111793
453514,1808738718,Township of Johnson,IN,T1,18087,41.5693052,-85.3665037
453515,1809138736,Township of Johnson,IN,T1,18091,41.4761459,-86.5535679
453516,1813738754,Township of Johnson,IN,T1,18137,39.0591808,-85.2471888
453517,1814338772,Township of Johnson,IN,T1,18143,38.7516369,-85.7075371
453518,1807338970,Township of Jordan,IN,T1,18073,40.8557408,-87.1949304
453519,1817139024,Township of Jordan,IN,T1,18171,40.3455357,-87.4646279
453520,1807339168,Township of Kankakee,IN,T1,18073,41.204798,-86.9925109
453521,1809139186,Township of Kankakee,IN,T1,18091,41.6501914,-86.6509926
453522,1807339222,Township of Keener,IN,T1,18073,41.1894774,-87.21255
453523,1802939330,Township of Kelso,IN,T1,18029,39.2609717,-84.9679674
453524,1817139528,Township of Kent,IN,T1,18171,40.1957402,-87.4774927
453525,1803339636,Township of Keyser,IN,T1,18033,41.3516807,-85.1357204
453526,1800139924,Township of Kirkland,IN,T1,18001,40.7876145,-85.0335207
453527,1802339960,Township of Kirklin,IN,T1,18023,40.2205798,-86.3732232
453528,1816340212,Township of Knight,IN,T1,18163,37.9686645,-87.496394
453529,1807540356,Township of Knox,IN,T1,18075,40.4361888,-85.1690565
453530,1800340716,Township of Lafayette,IN,T1,18003,40.9599467,-85.2796774
453531,1804340734,Township of Lafayette,IN,T1,18043,38.3637042,-85.8779432
453532,1809540752,Township of Lafayette,IN,T1,18095,40.1773161,-85.7288225
453533,1811940770,Township of Lafayette,IN,T1,18119,39.2902055,-86.8882605
453534,1816940914,Township of Lagro,IN,T1,18169,40.8343785,-85.7091972
453535,1800340932,Township of Lake,IN,T1,18003,41.1341775,-85.2820828
453536,1808540950,Township of Lake,IN,T1,18085,41.0723661,-85.8521044
453537,1811140968,Township of Lake,IN,T1,18111,41.1274777,-87.4593386
453538,1806941904,Township of Lancaster,IN,T1,18069,40.7853925,-85.5071603
453539,1807741940,Township of Lancaster,IN,T1,18077,38.8650735,-85.5136469
453540,1817941958,Township of Lancaster,IN,T1,18179,40.7863303,-85.1471181
453541,1817342012,Township of Lane,IN,T1,18173,38.2043242,-87.1836307
453542,1813742336,Township of Laughery,IN,T1,18137,39.2550011,-85.2540971
453543,1815742354,Township of Lauramie,IN,T1,18157,40.2580075,-86.7807236
453544,1804742390,Township of Laurel,IN,T1,18047,39.4864445,-85.1902423
453545,1809742444,Township of Lawrence,IN,T1,18097,39.876662,-86.0103628
453546,1802942480,Township of Lawrenceburg,IN,T1,18029,39.1181396,-84.8727887
453547,1812342894,Township of Leopold,IN,T1,18123,38.10287,-86.6056157
453548,1802143002,Township of Lewis,IN,T1,18021,39.2233377,-87.1884597
453549,1814343164,Township of Lexington,IN,T1,18143,38.6521939,-85.6465783
453550,1801543200,Township of Liberty,IN,T1,18015,40.6663963,-86.5083003
453551,1802543218,Township of Liberty,IN,T1,18025,38.3654945,-86.3652555
453552,1803543236,Township of Liberty,IN,T1,18035,40.1916948,-85.2730405
453553,1804943254,Township of Liberty,IN,T1,18049,40.9528653,-86.2441786
453554,1805343272,Township of Liberty,IN,T1,18053,40.4294193,-85.7292235
453555,1806343290,Township of Liberty,IN,T1,18063,39.661688,-86.5015869
453556,1806543308,Township of Liberty,IN,T1,18065,39.9169108,-85.2644516
453557,1806743326,Township of Liberty,IN,T1,18067,40.5057235,-85.9762034
453558,1812143344,Township of Liberty,IN,T1,18121,39.9168687,-87.3355445
453559,1812743362,Township of Liberty,IN,T1,18127,41.5572487,-87.0759425
453560,1814143380,Township of Liberty,IN,T1,18141,41.5256629,-86.4040652
453561,1814543398,Township of Liberty,IN,T1,18145,39.4818772,-85.6668083
453562,1815943416,Township of Liberty,IN,T1,18159,40.3690019,-86.0608327
453563,1816143452,Township of Liberty,IN,T1,18161,39.6180967,-84.9888752
453564,1816943470,Township of Liberty,IN,T1,18169,40.6961168,-85.7142346
453565,1817143488,Township of Liberty,IN,T1,18171,40.3455624,-87.3319855
453566,1817943506,Township of Liberty,IN,T1,18179,40.6982548,-85.2783614
453567,1818143524,Township of Liberty,IN,T1,18181,40.8526567,-86.7375026
453568,1800943650,Township of Licking,IN,T1,18009,40.4290769,-85.3883894
453569,1808743722,Township of Lima,IN,T1,18087,41.7296563,-85.4270548
453570,1806343794,Township of Lincoln,IN,T1,18063,39.8289643,-86.3831938
453571,1809143812,Township of Lincoln,IN,T1,18091,41.564925,-86.5373238
453572,1811143830,Township of Lincoln,IN,T1,18111,41.1387069,-87.3286445
453573,1814143848,Township of Lincoln,IN,T1,18141,41.4790974,-86.4865734
453574,1818143866,Township of Lincoln,IN,T1,18181,40.7809576,-86.6631703
453575,1816744208,Township of Linton,IN,T1,18167,39.3030261,-87.4057494
453576,1803944514,Township of Locke,IN,T1,18039,41.4786004,-86.0305343
453577,1812544532,Township of Lockhart,IN,T1,18125,38.2834373,-87.1367371
453578,1802944604,Township of Logan,IN,T1,18029,39.2583351,-84.9002048
453579,1804544622,Township of Logan,IN,T1,18045,40.2869045,-87.216115
453580,1812544640,Township of Logan,IN,T1,18125,38.4156152,-87.3618384
453581,1816745018,Township of Lost Creek,IN,T1,18167,39.4772406,-87.2949969
453582,1810145036,Township of Lost River,IN,T1,18101,38.5638286,-86.7613165
453583,1807945108,Township of Lovett,IN,T1,18079,38.9078185,-85.640609
453584,1814745216,Township of Luce,IN,T1,18147,37.9120164,-87.2007795
453585,1812945450,Township of Lynn,IN,T1,18129,38.0424165,-87.9247953
453586,1811145594,Township of McClellan,IN,T1,18111,41.0431325,-87.4591984
453587,1800345882,Township of Madison,IN,T1,18003,40.9633505,-84.9400268
453588,1801545900,Township of Madison,IN,T1,18015,40.507412,-86.638463
453589,1802345918,Township of Madison,IN,T1,18023,40.3431967,-86.6534567
453590,1802745936,Township of Madison,IN,T1,18027,38.8597885,-86.9612261
453591,1803745954,Township of Madison,IN,T1,18037,38.3858867,-87.0263683
453592,1807545972,Township of Madison,IN,T1,18075,40.3533292,-84.8524223
453593,1807746008,Township of Madison,IN,T1,18077,38.7789572,-85.382825
453594,1810746026,Township of Madison,IN,T1,18107,40.1713217,-86.8664612
453595,1810946044,Township of Madison,IN,T1,18109,39.5856364,-86.2989956
453596,1812546062,Township of Madison,IN,T1,18125,38.4913561,-87.3518892
453597,1813346080,Township of Madison,IN,T1,18133,39.6476003,-86.9572719
453598,1814146098,Township of Madison,IN,T1,18141,41.5353581,-86.1283093
453599,1815946116,Township of Madison,IN,T1,18159,40.276539,-85.9137171
453600,1817546134,Township of Madison,IN,T1,18175,38.5172471,-86.2710768
453601,1802946368,Township of Manchester,IN,T1,18029,39.1479572,-85.01229
453602,1800346836,Township of Marion,IN,T1,18003,40.9610925,-85.0543823
453603,1801146854,Township of Marion,IN,T1,18011,40.1246577,-86.2990997
453604,1803146872,Township of Marion,IN,T1,18031,39.2405849,-85.4492546
453605,1803746890,Township of Marion,IN,T1,18037,38.3976792,-86.8395016
453606,1806346926,Township of Marion,IN,T1,18063,39.7715729,-86.6336378
453607,1807346944,Township of Marion,IN,T1,18073,40.932084,-87.1312536
453608,1807946962,Township of Marion,IN,T1,18079,38.8573792,-85.7416649
453609,1809346980,Township of Marion,IN,T1,18093,38.7488633,-86.4838286
453610,1811946998,Township of Marion,IN,T1,18119,39.2986313,-86.9984802
453611,1812547016,Township of Marion,IN,T1,18125,38.3783013,-87.1279439
453612,1813347034,Township of Marion,IN,T1,18133,39.6450436,-86.7409199
453613,1814547052,Township of Marion,IN,T1,18145,39.5902528,-85.7520842
453614,1812947250,Township of Marrs,IN,T1,18129,37.9472286,-87.7587385
453615,1809347304,Township of Marshall,IN,T1,18093,38.9482521,-86.517204
453616,1800347646,Township of Maumee,IN,T1,18003,41.1405275,-84.8455015
453617,1817148222,Township of Medina,IN,T1,18171,40.4321151,-87.135426
453618,1804748564,Township of Metamora,IN,T1,18047,39.4330575,-85.1312176
453619,1801748654,Township of Miami,IN,T1,18017,40.7731624,-86.2172293
453620,1802348762,Township of Michigan,IN,T1,18023,40.3130905,-86.40617
453621,1809148780,Township of Michigan,IN,T1,18091,41.7276481,-86.8746247
453622,1806348852,Township of Middle,IN,T1,18063,39.8649792,-86.4697174
453623,1803948942,Township of Middlebury,IN,T1,18039,41.6530848,-85.7151418
453624,1800349248,Township of Milan,IN,T1,18003,41.1379178,-84.9463375
453625,1808749338,Township of Milford,IN,T1,18087,41.5696182,-85.2516136
453626,1805349374,Township of Mill,IN,T1,18053,40.4815666,-85.6163642
453627,1804549392,Township of Millcreek,IN,T1,18045,40.005984,-87.2574147
453628,1802949464,Township of Miller,IN,T1,18029,39.1842717,-84.8723492
453629,1815149644,Township of Millgrove,IN,T1,18151,41.7299922,-85.1400026
453630,1807349788,Township of Milroy,IN,T1,18073,40.8668595,-87.0436405
453631,1807749824,Township of Milton,IN,T1,18077,38.7730727,-85.2446838
453632,1818150166,Township of Monon,IN,T1,18181,40.87065,-86.8776361
453633,1800150220,Township of Monroe,IN,T1,18001,40.7014903,-84.9368843
453634,1800350238,Township of Monroe,IN,T1,18003,40.9652383,-84.8425271
453635,1801550256,Township of Monroe,IN,T1,18015,40.5326659,-86.5250859
453636,1801950274,Township of Monroe,IN,T1,18019,38.5465383,-85.774754
453637,1803550292,Township of Monroe,IN,T1,18035,40.1128448,-85.3856699
453638,1805350310,Township of Monroe,IN,T1,18053,40.5236773,-85.5027879
453639,1806750328,Township of Monroe,IN,T1,18067,40.4521757,-86.3126669
453640,1807750346,Township of Monroe,IN,T1,18077,38.8693203,-85.4070049
453641,1808550364,Township of Monroe,IN,T1,18085,41.1475226,-85.7421544
453642,1809550382,Township of Monroe,IN,T1,18095,40.2640464,-85.6571507
453643,1810950400,Township of Monroe,IN,T1,18109,39.5871209,-86.4769051
453644,1812550418,Township of Monroe,IN,T1,18125,38.2834141,-87.2574902
453645,1813150436,Township of Monroe,IN,T1,18131,41.0432731,-86.6330564
453646,1813350454,Township of Monroe,IN,T1,18133,39.7334128,-86.847069
453647,1813550472,Township of Monroe,IN,T1,18135,40.2106443,-85.1544919
453648,1817550508,Township of Monroe,IN,T1,18175,38.7238403,-86.0724479
453649,1805150706,Township of Montgomery,IN,T1,18051,38.2887726,-87.7287466
453650,1807950724,Township of Montgomery,IN,T1,18079,38.8560134,-85.6363512
453651,1811950742,Township of Montgomery,IN,T1,18119,39.369426,-86.7783136
453652,1814550994,Township of Moral,IN,T1,18145,39.6539949,-85.8955138
453653,1806151030,Township of Morgan,IN,T1,18061,38.3750893,-86.0874418
453654,1811951048,Township of Morgan,IN,T1,18119,39.3629967,-86.8877031
453655,1812751066,Township of Morgan,IN,T1,18127,41.3923253,-87.0030664
453656,1817151264,Township of Mound,IN,T1,18171,40.1535392,-87.4699825
453658,1808152164,Township of Needham,IN,T1,18081,39.4858795,-85.9978082
453659,1816752308,Township of Nevins,IN,T1,18167,39.5642427,-87.2473046
453660,1804352344,Township of New Albany,IN,T1,18043,38.3136045,-85.8317409
453661,1808752686,Township of Newbury,IN,T1,18087,41.6541952,-85.5995786
453662,1804952722,Township of Newcastle,IN,T1,18049,41.1304164,-86.129938
453663,1809152830,Township of New Durham,IN,T1,18091,41.5628016,-86.8740455
453664,1817752938,Township of New Garden,IN,T1,18177,39.9603299,-84.9207097
