GEOID	NAME	UATYPE	ALAND	AWATER	ALAND_SQMI	AWATER_SQMI	INTPTLAT	INTPTLONG                                                                                                                      
25498	Eagle Pass, TX Urban Area		54700366	359878	21.12	0.139	28.700079	-100.474047                                                                                                                      
25579	Earlimart, CA Urban Area		3496393	0	1.35	0.	35.883774	-119.270251                                                                                                                                 
25598	East Aurora, NY Urban Area		15070063	43792	5.819	0.017	42.77019	-78.615811                                                                                                                        
25658	East Hampton North--Springs--Northwest Harbor, NY Urban Area		92857524	5870108	35.852	2.266	40.981411	-72.193604                                                                                  
25687	East Liverpool, OH--WV--PA Urban Area		40212662	1629513	15.526	0.629	40.644972	-80.578858                                                                                                         
25714	Eastman, GA Urban Area		15441436	185369	5.962	0.072	32.193868	-83.177877                                                                                                                          
25741	Easton, MD Urban Area		28902021	346969	11.159	0.134	38.770845	-76.070571                                                                                                                          
25768	East Palestine, OH Urban Area		7528284	0	2.907	0.	40.841613	-80.539724                                                                                                                            
25849	East Stroudsburg--Stroudsburg, PA Urban Area		100846909	815695	38.937	0.315	41.010818	-75.234842                                                                                                  
25876	East Tawas, MI Urban Area		12962372	0	5.005	0.	44.273921	-83.508635                                                                                                                               
25903	East Troy, WI Urban Area		10718403	1657100	4.138	0.64	42.79552	-88.398528                                                                                                                         
25930	Eaton, CO Urban Area		5595174	0	2.16	0.	40.527435	-104.716851                                                                                                                                     
25957	Eaton, OH Urban Area		11638626	1810	4.494	0.001	39.749911	-84.635486                                                                                                                              
25984	Eaton Rapids, MI Urban Area		7268465	142989	2.806	0.055	42.51142	-84.654426                                                                                                                       
26038	Eau Claire, WI Urban Area		161862960	10233947	62.496	3.951	44.8496	-91.459913                                                                                                                     
26065	Ebensburg, PA Urban Area		6695944	31408	2.585	0.012	40.478698	-78.741113                                                                                                                          
26092	Eden, NC Urban Area		36881028	42294	14.24	0.016	36.504197	-79.748256                                                                                                                              
26119	Edenton, NC Urban Area		9287029	178962	3.586	0.069	36.071606	-76.617043                                                                                                                           
26173	Edgerton, WI Urban Area		16032838	495146	6.19	0.191	42.838856	-89.055991                                                                                                                          
26227	Edinboro, PA Urban Area		6312077	194847	2.437	0.075	41.883992	-80.123253                                                                                                                          
26254	Edna, TX Urban Area		9569304	0	3.695	0.	28.974286	-96.650544                                                                                                                                      
26275	Edwards--Avon, CO Urban Area		30053555	584371	11.604	0.226	39.639076	-106.553834                                                                                                                  
26308	Effingham, IL Urban Area		35160373	75129	13.575	0.029	39.125966	-88.531694                                                                                                                        
26362	Elberton, GA Urban Area		13004673	70348	5.021	0.027	34.108838	-82.866255                                                                                                                          
26375	Elburn, IL Urban Area		9232547	0	3.565	0.	41.887557	-88.459839                                                                                                                                    
26389	El Campo, TX Urban Area		20274130	19527	7.828	0.008	29.198508	-96.276623                                                                                                                          
26405	El Centro, CA Urban Area		50084364	45518	19.338	0.018	32.802839	-115.560322                                                                                                                       
26422	Eldersburg, MD Urban Area		47603414	474049	18.38	0.183	39.398706	-76.941698                                                                                                                       
26443	Eldon, MO Urban Area		8645172	0	3.338	0.	38.350238	-92.57687                                                                                                                                      
26470	El Dorado, AR Urban Area		52478274	0	20.262	0.	33.211502	-92.663028                                                                                                                               
26524	El Dorado, KS Urban Area		19293029	20061	7.449	0.008	37.819351	-96.866248                                                                                                                         
26659	Elgin, TX Urban Area		12346566	0	4.767	0.	30.351259	-97.38511                                                                                                                                     
26686	Elizabeth City, NC Urban Area		42743277	23458	16.503	0.009	36.298233	-76.226397                                                                                                                   
26750	Elizabethtown--Radcliff, KY Urban Area		144589150	1297518	55.826	0.501	37.873754	-85.949265                                                                                                       
26767	Elk City, OK Urban Area		23342380	0	9.013	0.	35.408502	-99.407818                                                                                                                                 
26794	Elkhart, IN--MI Urban Area		245890110	8088284	94.939	3.123	41.662338	-85.924496                                                                                                                   
26821	Elkhorn, WI Urban Area		17984734	144932	6.944	0.056	42.687332	-88.543002                                                                                                                          
26875	Elkins, WV Urban Area		18442398	0	7.121	0.	38.935799	-79.855896                                                                                                                                   
26902	Elko, NV Urban Area		32529314	0	12.56	0.	40.839773	-115.766306                                                                                                                                    
26956	Elkton, VA Urban Area		12446240	63976	4.806	0.025	38.402154	-78.617496                                                                                                                            
26983	Ellensburg, WA Urban Area		22894435	55313	8.84	0.021	47.001086	-120.538461                                                                                                                        
27010	Ellenville, NY Urban Area		8555617	77768	3.303	0.03	41.725976	-74.386724                                                                                                                          
27037	Ellijay, GA Urban Area		34227047	291044	13.215	0.112	34.673133	-84.522596                                                                                                                         
27085	Ellwood City, PA Urban Area		19070015	322979	7.363	0.125	40.852954	-80.280735                                                                                                                     
27118	Elmira, NY Urban Area		82097639	1180585	31.698	0.456	42.086405	-76.82518                                                                                                                          
27253	El Paso, TX--NM Urban Area		663094640	2511320	256.022	0.97	31.786147	-106.389782                                                                                                                  
27261	El Paso de Robles (Paso Robles)--Atascadero, CA Urban Area		77603788	114779	29.963	0.044	35.444573	-120.624475                                                                                    
27280	El Reno, OK Urban Area		22571973	12473	8.715	0.005	35.520858	-97.956489                                                                                                                           
27290	Elsa, TX Urban Area		16201607	0	6.255	0.	26.299313	-97.980961                                                                                                                                     
27307	Elwood, IN Urban Area		11996702	0	4.632	0.	40.272468	-85.837712                                                                                                                                   
27361	Ely, NV Urban Area		8018080	0	3.096	0.	39.247316	-114.87507                                                                                                                                       
27469	Emmett, ID Urban Area		14841911	204462	5.73	0.079	43.87537	-116.496469                                                                                                                            
27523	Emporia, KS Urban Area		28974482	210549	11.187	0.081	38.409579	-96.194519                                                                                                                         
27550	Emporia, VA Urban Area		16944802	153998	6.542	0.059	36.69725	-77.544739                                                                                                                           
27631	Enid, OK Urban Area		76371570	37260	29.487	0.014	36.39856	-97.893218                                                                                                                              
27658	Ennis, TX Urban Area		32164862	904179	12.419	0.349	32.328189	-96.631752                                                                                                                           
27685	Enterprise, AL Urban Area		61504880	151495	23.747	0.058	31.329219	-85.829648                                                                                                                      
27712	Ephraim, UT Urban Area		4521317	0	1.746	0.	39.357786	-111.582362                                                                                                                                  
27739	Ephrata, WA Urban Area		11064059	0	4.272	0.	47.314246	-119.553286                                                                                                                                 
27766	Erie, PA Urban Area		189917252	623774	73.327	0.241	42.088867	-80.112692                                                                                                                           
27793	Erwin, TN Urban Area		15347733	12216	5.926	0.005	36.143997	-82.408735                                                                                                                             
27820	Escalon, CA Urban Area		5148439	0	1.988	0.	37.792578	-120.99566                                                                                                                                   
27847	Escanaba, MI Urban Area		46796834	415095	18.068	0.16	45.733032	-87.084194                                                                                                                         
27874	Española, NM Urban Area		52155627	422050	20.137	0.163	36.012017	-106.047154                                                                                                                       
27901	Estacada, OR Urban Area		7745849	16758	2.991	0.006	45.297043	-122.328629                                                                                                                          
27928	Estes Park, CO Urban Area		31468785	700479	12.15	0.27	40.359149	-105.529617                                                                                                                       
27955	Estherville, IA Urban Area		8936595	0	3.45	0.	43.403517	-94.832865                                                                                                                                
28009	Etowah, TN Urban Area		11668955	0	4.505	0.	35.338883	-84.528244                                                                                                                                   
28063	Eudora, KS Urban Area		6785185	109922	2.62	0.042	38.932378	-95.096848                                                                                                                             
28090	Eufaula, AL--GA Urban Area		18010105	28095	6.954	0.011	31.887533	-85.14468                                                                                                                        
28117	Eugene, OR Urban Area		190326278	164467	73.485	0.064	44.069521	-123.085685                                                                                                                        
28144	Eunice, LA Urban Area		18473203	78619	7.133	0.03	30.493373	-92.418098                                                                                                                             
28198	Eureka, CA Urban Area		48623843	3807159	18.774	1.47	40.775465	-124.166342                                                                                                                         
28225	Eureka, IL Urban Area		6532020	124341	2.522	0.048	40.713988	-89.274949                                                                                                                            
28262	Eureka, MO Urban Area		24169289	43957	9.332	0.017	38.491444	-90.643009                                                                                                                            
28306	Evanston, WY Urban Area		19833931	114902	7.658	0.044	41.260088	-110.963739                                                                                                                        
28333	Evansville, IN Urban Area		292028102	2911523	112.753	1.124	38.007208	-87.526177                                                                                                                   
28360	Evansville, WI Urban Area		7260009	15	2.803	0.	42.778401	-89.298617                                                                                                                               
28441	Evergreen, CO Urban Area		24502093	219473	9.46	0.085	39.645594	-105.336295                                                                                                                        
28495	Excelsior Springs, MO Urban Area		14764213	0	5.7	0.	39.346037	-94.238117                                                                                                                          
28506	Exeter, CA Urban Area		7432151	0	2.87	0.	36.294749	-119.148247                                                                                                                                    
28511	Exeter, NH Urban Area		30385804	317039	11.732	0.122	42.985696	-70.926615                                                                                                                          
28522	Fabens, TX Urban Area		4379984	58739	1.691	0.023	31.505333	-106.154028                                                                                                                            
28549	Fairbanks, AK Urban Area		192522035	6499616	74.333	2.51	64.85531	-147.756204                                                                                                                      
28603	Fairbury, NE Urban Area		6112502	10793	2.36	0.004	40.144738	-97.176504                                                                                                                            
28657	Fairfield, CA Urban Area		105694636	620103	40.809	0.239	38.26206	-122.032386                                                                                                                      
28684	Fairfield, IL Urban Area		8447586	63580	3.262	0.025	38.380391	-88.369938                                                                                                                          
28711	Fairfield, IA Urban Area		13943090	118241	5.383	0.046	41.005895	-91.967453                                                                                                                        
28765	Fairfield Glade, TN Urban Area		24954953	1035173	9.635	0.4	36.009502	-84.885711                                                                                                                   
28766	Fairhope--Daphne, AL Urban Area		153004514	673909	59.075	0.26	30.620911	-87.904485                                                                                                                
28846	Fairmont, MN Urban Area		9423560	986276	3.638	0.381	43.645881	-94.456578                                                                                                                          
28873	Fairmont, WV Urban Area		52287598	1822186	20.188	0.704	39.464498	-80.158601                                                                                                                       
28981	Fajardo, PR Urban Area		89001318	571520	34.364	0.221	18.33623	-65.656006                                                                                                                          
28995	Falcon, CO Urban Area		21952795	0	8.476	0.	38.963609	-104.605093                                                                                                                                  
29008	Falfurrias, TX Urban Area		5662317	0	2.186	0.	27.224195	-98.147155                                                                                                                                
29024	Fallbrook, CA Urban Area		67408147	72463	26.026	0.028	33.353657	-117.225141                                                                                                                       
29035	Fallon, NV Urban Area		36159763	18327	13.961	0.007	39.487781	-118.792129                                                                                                                          
29062	Falls City, NE Urban Area		8683749	12085	3.353	0.005	40.062208	-95.599013                                                                                                                         
29089	Fargo, ND--MN Urban Area		201326372	295424	77.733	0.114	46.858555	-96.826798                                                                                                                      
29116	Faribault, MN Urban Area		26525376	614135	10.242	0.237	44.297461	-93.278929                                                                                                                       
29251	Farmington, MO Urban Area		46756573	104259	18.053	0.04	37.853921	-90.51246                                                                                                                        
29278	Farmington, NM Urban Area		84492772	35476	32.623	0.014	36.747223	-108.162366                                                                                                                      
29305	Farmville, NC Urban Area		7636071	0	2.948	0.	35.594653	-77.591416                                                                                                                                 
29332	Farmville, VA Urban Area		16997941	291443	6.563	0.113	37.286016	-78.39096                                                                                                                         
29440	Fayetteville, NC Urban Area		507471458	5282975	195.936	2.04	35.052628	-78.97684                                                                                                                   
29467	Fayetteville, TN Urban Area		32205658	0	12.435	0.	35.111264	-86.571838                                                                                                                            
29494	Fayetteville--Springdale--Rogers, AR--MO Urban Area		513518050	6269002	198.27	2.42	36.262667	-94.184323                                                                                           
29555	Fenton, MI Urban Area		76831372	14410391	29.665	5.564	42.796909	-83.751639                                                                                                                        
29575	Fergus Falls, MN Urban Area		19764912	1563786	7.631	0.604	46.288649	-96.077117                                                                                                                    
29608	Fernandina Beach--Yulee, FL Urban Area		130935032	2945658	50.554	1.137	30.603798	-81.503427                                                                                                       
29656	Fernley, NV Urban Area		27445794	0	10.597	0.	39.602967	-119.235616                                                                                                                                
29683	Ferriday, LA Urban Area		12525970	0	4.836	0.	31.626058	-91.559291                                                                                                                                 
29710	Fillmore, CA Urban Area		6819111	0	2.633	0.	34.401164	-118.918568                                                                                                                                 
29737	Findlay, OH Urban Area		66383594	416429	25.631	0.161	41.049732	-83.639702                                                                                                                         
29764	Firebaugh, CA Urban Area		6443571	143103	2.488	0.055	36.851884	-120.451701                                                                                                                        
29769	Fire Island, NY Urban Area		7418767	133374	2.864	0.051	40.64789	-73.147956                                                                                                                        
29775	Firestone--Frederick, CO Urban Area		39413691	505251	15.218	0.195	40.139574	-104.959813                                                                                                           
29791	Fitzgerald, GA Urban Area		22024209	525156	8.504	0.203	31.715424	-83.260472                                                                                                                       
29818	Flagstaff, AZ Urban Area		75798676	78821	29.266	0.03	35.201579	-111.618444                                                                                                                        
29846	Flemington--Raritan, NJ Urban Area		47639244	60341	18.394	0.023	40.505613	-74.848872                                                                                                              
29872	Flint, MI Urban Area		532052756	4505812	205.427	1.74	43.012172	-83.68054                                                                                                                          
29899	Flora, IL Urban Area		8250057	0	3.185	0.	38.670796	-88.480502                                                                                                                                     
29953	Florence, AL Urban Area		141317410	359258	54.563	0.139	34.815178	-87.67165                                                                                                                        
29980	Florence East, AZ Urban Area		6876786	0	2.655	0.	33.031778	-111.386874                                                                                                                            
30034	Florence, OR Urban Area		20668689	40058	7.98	0.015	44.005913	-124.111493                                                                                                                          
30061	Florence, SC Urban Area		176260778	1465139	68.055	0.566	34.204283	-79.809012                                                                                                                      
30073	Florence West, AZ Urban Area		15203797	0	5.87	0.	33.061888	-111.468282                                                                                                                            
30088	Floresville, TX Urban Area		9978132	15265	3.853	0.006	29.14131	-98.156623                                                                                                                         
30171	Foley--Gulf Shores, AL Urban Area		127043113	1082749	49.052	0.418	30.337676	-87.692771                                                                                                            
30223	Fond du Lac, WI Urban Area		63947872	809532	24.69	0.313	43.779876	-88.445312                                                                                                                      
30232	Fontana-on-Geneva Lake, WI Urban Area		26559823	8871868	10.255	3.425	42.567167	-88.547583                                                                                                         
30331	Forest City--Spindale, NC Urban Area		69648244	190521	26.891	0.074	35.338887	-81.897738                                                                                                           
30358	Forest Lake, MN Urban Area		36290468	11370060	14.012	4.39	45.273307	-92.96984                                                                                                                     
30439	Forney, TX Urban Area		50970698	183299	19.68	0.071	32.747542	-96.43847                                                                                                                            
30466	Forrest City, AR Urban Area		18165350	50824	7.014	0.02	35.013019	-90.785726                                                                                                                       
30493	Forsyth, GA Urban Area		13475986	31627	5.203	0.012	33.03924	-83.947879                                                                                                                            
30520	Forsyth, MO Urban Area		17089098	43436	6.598	0.017	36.710406	-93.175258                                                                                                                           
30547	Fort Atkinson, WI Urban Area		17875951	291750	6.902	0.113	42.918337	-88.843686                                                                                                                    
30574	Fort Bragg, CA Urban Area		25376563	335918	9.798	0.13	39.421205	-123.795643                                                                                                                       
30628	Fort Collins, CO Urban Area		305545201	18260022	117.972	7.05	40.563092	-105.111884                                                                                                                
30682	Fort Dodge, IA Urban Area		35262225	515550	13.615	0.199	42.50959	-94.18209                                                                                                                        
30736	Fort Irwin, CA Urban Area		9367563	0	3.617	0.	35.258999	-116.686841                                                                                                                               
30748	Fort Leonard Wood--St. Robert--Waynesville, MO Urban Area		67797845	21373	26.177	0.008	37.756908	-92.126985                                                                                       
30755	Fort Lupton, CO Urban Area		6035613	0	2.33	0.	40.083141	-104.804927                                                                                                                               
30763	Fort Madison, IA--IL Urban Area		15440349	0	5.962	0.	40.628968	-91.344105                                                                                                                         
30790	Fort Meade, FL Urban Area		6007348	68544	2.319	0.026	27.750056	-81.795337                                                                                                                         
30817	Fort Morgan, CO Urban Area		14352959	0	5.542	0.	40.250463	-103.794183                                                                                                                             
30844	Fort Payne, AL Urban Area		22392673	30508	8.646	0.012	34.451415	-85.719746                                                                                                                        
30871	Fort Polk South, LA Urban Area		24463871	63341	9.446	0.024	31.055871	-93.226486                                                                                                                   
30885	Fort Rucker--Daleville, AL Urban Area		20113971	0	7.766	0.	31.308064	-85.711351                                                                                                                   
30898	Fort Scott, KS Urban Area		13208159	14336	5.1	0.006	37.826083	-94.702741                                                                                                                          
30925	Fort Smith, AR--OK Urban Area		191595791	838677	73.976	0.324	35.376008	-94.362206                                                                                                                 
30952	Fort Stockton, TX Urban Area		15502282	0	5.985	0.	30.894435	-102.886612                                                                                                                           
30979	Fortuna, CA Urban Area		15004051	1091	5.793	0.	40.587321	-124.145121                                                                                                                              
31033	Fort Valley, GA Urban Area		15048253	32622	5.81	0.013	32.552211	-83.891307                                                                                                                        
31087	Fort Wayne, IN Urban Area		423421135	1000611	163.484	0.386	41.097619	-85.147434                                                                                                                   
31114	Fostoria, OH Urban Area		21518146	213934	8.308	0.083	41.164226	-83.410851                                                                                                                         
31150	Four Corners, FL Urban Area		219164353	10149341	84.62	3.919	28.234664	-81.677666                                                                                                                  
31195	Frankenmuth, MI Urban Area		7571333	99073	2.923	0.038	43.332753	-83.737571                                                                                                                        
31222	Frankfort, IN Urban Area		19388843	0	7.486	0.	40.280355	-86.525561                                                                                                                                
31249	Frankfort, KY Urban Area		57830360	1336195	22.328	0.516	38.188228	-84.859577                                                                                                                      
31262	Frankfort, MI Urban Area		10974509	132291	4.237	0.051	44.63761	-86.227759                                                                                                                         
31276	Franklin, KY Urban Area		21591965	46538	8.337	0.018	36.725705	-86.575694                                                                                                                          
31303	Franklin, LA Urban Area		16048914	158097	6.197	0.061	29.797187	-91.505105                                                                                                                         
31330	Franklin, NH Urban Area		10943840	537804	4.225	0.208	43.443804	-71.647589                                                                                                                         
31384	Franklin, NC Urban Area		36170720	823959	13.966	0.318	35.177893	-83.380771                                                                                                                        
31411	Franklin (Venango County), PA Urban Area		14564456	74075	5.623	0.029	41.39412	-79.833473                                                                                                          
31438	Franklin, VA Urban Area		16677506	112306	6.439	0.043	36.682427	-76.933958                                                                                                                         
31478	Fraser, CO Urban Area		11535391	12925	4.454	0.005	39.9253	-105.788415                                                                                                                             
31519	Frederick, MD Urban Area		207956613	1762228	80.293	0.68	39.406328	-77.363357                                                                                                                      
31573	Fredericksburg, TX Urban Area		20286327	14308	7.833	0.006	30.27382	-98.869249                                                                                                                     
31600	Fredericksburg, VA Urban Area		232112733	3161931	89.619	1.221	38.284434	-77.497396                                                                                                                
31627	Fredericktown, MO Urban Area		8465897	16415	3.269	0.006	37.55872	-90.294904                                                                                                                       
31660	Freeland, MI Urban Area		21912258	16987	8.46	0.007	43.531539	-84.102263                                                                                                                           
31668	Freeland, PA Urban Area		4047235	0	1.563	0.	41.017365	-75.902799                                                                                                                                  
31672	Freeland, WA Urban Area		31280459	347869	12.077	0.134	48.008787	-122.543177                                                                                                                       
31681	Freeport, IL Urban Area		27497108	95514	10.617	0.037	42.290173	-89.634888                                                                                                                         
31735	Fremont, MI Urban Area		9923736	161803	3.832	0.062	43.465758	-85.951597                                                                                                                           
31762	Fremont, NE Urban Area		35653811	843304	13.766	0.326	41.442028	-96.497273                                                                                                                         
31789	Fremont, OH Urban Area		34691920	942607	13.395	0.364	41.348235	-83.117703                                                                                                                         
31843	Fresno, CA Urban Area		412097599	3226657	159.112	1.246	36.789045	-119.769                                                                                                                         
31852	Friday Harbor, WA Urban Area		11458502	1224257	4.424	0.473	48.523964	-122.99517                                                                                                                   
31889	Frisco, CO Urban Area		5575405	0	2.153	0.	39.57871	-106.093771                                                                                                                                    
31924	Front Royal, VA Urban Area		27731240	55503	10.707	0.021	38.917107	-78.17676                                                                                                                       
31978	Frostproof, FL Urban Area		19407910	5010512	7.493	1.935	27.732147	-81.558243                                                                                                                      
32032	Fulton, KY--TN Urban Area		8175253	46670	3.156	0.018	36.504438	-88.879996                                                                                                                         
32086	Fulton, MO Urban Area		22457715	235047	8.671	0.091	38.850805	-91.952188                                                                                                                           
32092	Fulton, NY Urban Area		14846940	750997	5.732	0.29	43.307089	-76.397503                                                                                                                            
32113	Gadsden, AL Urban Area		158530851	5255544	61.209	2.029	33.985171	-86.027569                                                                                                                       
32140	Gaffney, SC Urban Area		39956347	124411	15.427	0.048	35.076849	-81.65191                                                                                                                          
32167	Gainesville, FL Urban Area		227185455	3472361	87.717	1.341	29.656213	-82.387728                                                                                                                   
32194	Gainesville, GA Urban Area		386189354	24453374	149.109	9.442	34.233735	-83.86262                                                                                                                  
32221	Gainesville, TX Urban Area		24748391	26645	9.555	0.01	33.63744	-97.138935                                                                                                                         
32248	Galax, VA Urban Area		17147499	66597	6.621	0.026	36.66564	-80.914308                                                                                                                              
32329	Galesburg, IL Urban Area		56781537	141394	21.923	0.055	40.944688	-90.359115                                                                                                                       
32356	Galion, OH Urban Area		16611074	40302	6.414	0.016	40.734572	-82.790333                                                                                                                            
32383	Galliano--Larose--Cut Off, LA Urban Area		48427017	949595	18.698	0.367	29.489474	-90.330724                                                                                                       
32437	Gallup, NM Urban Area		35426425	0	13.678	0.	35.521575	-108.738691                                                                                                                                 
32451	Galt, CA Urban Area		18355447	0	7.087	0.	38.265752	-121.307562                                                                                                                                    
32491	Galveston--Texas City, TX Urban Area		282315728	7932374	109.003	3.063	29.364635	-94.997589                                                                                                        
32506	Garapan, MP Urban Area		44668946	185857	17.247	0.072	15.146895	+145.714895                                                                                                                        
32518	Garden City, KS Urban Area		33019835	67931	12.749	0.026	37.975023	-100.853359                                                                                                                     
32572	Gardnerville, NV Urban Area		32837770	49380	12.679	0.019	38.930888	-119.723951                                                                                                                    
32653	Gastonia, NC Urban Area		322658259	3452598	124.579	1.333	35.258509	-81.130167                                                                                                                     
32707	Gatesville, TX Urban Area		26353164	31120	10.175	0.012	31.438289	-97.723184                                                                                                                       
32734	Gaylord--Bagley, MI Urban Area		26618768	8583506	10.278	3.314	44.987582	-84.685732                                                                                                                
32761	Geneseo, IL Urban Area		9729503	0	3.757	0.	41.450356	-90.154315                                                                                                                                   
32788	Geneseo, NY Urban Area		6243395	0	2.411	0.	42.798943	-77.805341                                                                                                                                   
32842	Geneva, NY Urban Area		43404760	751961	16.759	0.29	42.830821	-76.984254                                                                                                                           
32850	Geneva, OH Urban Area		12331261	0	4.761	0.	41.803081	-80.935585                                                                                                                                   
32869	Genoa, IL Urban Area		5687814	128733	2.196	0.05	42.092376	-88.698435                                                                                                                              
32950	Georgetown, DE Urban Area		12775601	0	4.933	0.	38.688833	-75.38365                                                                                                                                
32977	Georgetown, KY Urban Area		39012567	389053	15.063	0.15	38.213422	-84.550322                                                                                                                       
33031	Georgetown, SC Urban Area		23946739	1284591	9.246	0.496	33.370457	-79.299928                                                                                                                      
33091	Germantown, OH Urban Area		7202679	0	2.781	0.	39.627735	-84.368267                                                                                                                                
33139	Gettysburg--Cumberland, PA Urban Area		21419024	619984	8.27	0.239	39.831233	-77.225628                                                                                                            
33220	Gillespie, IL Urban Area		7354379	355	2.84	0.	39.131514	-89.817897                                                                                                                                
33247	Gillette, WY Urban Area		50898678	71361	19.652	0.028	44.275187	-105.496025                                                                                                                        
33301	Gilmer, TX Urban Area		10594732	32501	4.091	0.013	32.730252	-94.946968                                                                                                                            
33328	Gilroy--Morgan Hill, CA Urban Area		110178873	0	42.54	0.	37.087699	-121.613669                                                                                                                    
33436	Glasgow, KY Urban Area		30556417	63731	11.798	0.025	37.002522	-85.922295                                                                                                                          
33490	Glencoe, MN Urban Area		8271826	17159	3.194	0.007	44.769566	-94.151027                                                                                                                            
33517	Glendive, MT Urban Area		14052773	30895	5.426	0.012	47.095795	-104.756107                                                                                                                         
33598	Glens Falls, NY Urban Area		133655359	7847957	51.605	3.03	43.342244	-73.660113                                                                                                                    
